@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0013590000000078817,1e-05,5.600000000072214e-05,0.0010079999999987876,6.600000000389628e-05,6.799999999884676e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,982,1392,0.0006029999999981328,1e-05,1.1999999998124622e-05,0.00018899999999177908,7.300000000043383e-05,1.7999999997186933e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1228,60,0.005080000000006635,1e-05,1.300000000981072e-05,2.1999999987087904e-05,1.100000000064938e-05,0.004187999999999192,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1145,0.04848199999999281,1e-05,0.0004210000000028913,4.400000000259752e-05,0.047802999999987605,0.00020400000001075114,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1310,1474,1392,1474,0.0616849999999971,1e-05,0.04266200000000708,0.000160999999991418,0.018506000000002132,0.000332000000000221,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.06733800000000656,1e-05,0.0009139999999945303,0.04736200000000679,0.00017099999999459214,0.018838000000002353,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1310,1392,1474,1310,0.020461999999994873,1e-05,0.011917999999994322,1.2999999995599865e-05,0.005908000000005131,6.100000000230921e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.009625999999997248,1e-05,7.200000000295859e-05,0.005911999999995032,0.0026390000000020564,0.0001869999999968286,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,60,1474,1310,0.003919999999993706,1e-05,1.6000000002236447e-05,0.0009409999999974161,0.0020679999999941856,6.400000000894579e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1392,1392,1392,1474,0.012750999999994406,1e-05,0.005975000000006503,0.0026479999999935444,0.0028460000000052332,0.0012639999999919382,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.006155000000006794,1e-05,0.0008909999999957563,5.5000000003246896e-05,0.003560000000007335,0.0016069999999928086,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1228,1474,0.005237999999991416,1e-05,1.100000000064938e-05,0.0035570000000006985,5.099999999913507e-05,0.00160900000000197,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1392,1474,1310,0.017686999999995123,1e-05,0.0016150000000010323,0.012608000000000175,0.003410999999999831,4.5999999997548e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,60,1474,1310,1474,0.01600100000000282,1e-05,0.0007730000000094606,0.011991999999992231,7.899999999949614e-05,0.0031520000000000437,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.016044999999991205,1e-05,0.012778999999994767,0.003173000000003867,4.0999999995960934e-05,3.2000000004472895e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.10953599999999142,1e-05,0.0011149999999986449,0.0833459999999917,0.009014000000007627,0.015997999999996182,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1146,1474,60,1474,0.019182999999998174,1e-05,3.09999999927868e-05,0.00017300000000375348,0.0004789999999985639,0.018432000000004223,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1392,1474,1474,1228,0.046822000000005914,1e-05,5.600000000072214e-05,0.04667299999999841,7.100000000548334e-05,1.1999999998124622e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.07020900000000552,1e-05,0.01898400000000322,0.036714000000003466,0.010024000000001365,6.700000000137152e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,350,210,1392,1474,0.07269100000000606,1e-05,0.0002340000000060627,0.06531699999999319,0.004868000000001871,0.0022479999999944766,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,1474,1228,1474,0.0037000000000091404,1e-05,7.00000000080081e-05,0.0019350000000031287,6.099999998809835e-05,0.0016240000000067312,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0037169999999946413,1e-05,0.0013019999999954734,0.0006920000000008031,0.0007899999999949614,0.0008920000000074424,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,60,1474,1228,1474,0.00937600000000316,1e-05,0.0009589999999946031,0.00208900000001222,4.5999999997548e-05,0.006270000000000664,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1474,0.012626999999994837,1e-05,0.0030969999999967968,0.006257000000005064,0.001502999999999588,0.0017409999999955517,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.009705000000010955,1e-05,0.006256000000007589,7.099999999127249e-05,0.0014280000000042037,0.0017459999999971387,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1474,1228,1474,1228,0.0034150000000039427,1e-05,0.0014269999999925176,5.000000000165983e-05,0.0019100000000094042,2.099999998961266e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1228,1392,60,0.0031550000000066802,1e-05,3.8000000003535206e-05,0.0004979999999932261,4.70000000092341e-05,0.00044799999999156626,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.012987999999992894,1e-05,5.499999998903604e-05,0.000489000000001738,4.800000000670934e-05,0.012360999999998512,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1392,1474,0.012963999999996645,1e-05,0.0004869999999925767,4.9000000004184585e-05,0.011983000000000743,0.000438000000002603,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1474,1474,1474,1474,0.009755999999995879,1e-05,0.00964299999999696,5.400000000577165e-05,4.500000000007276e-05,7.999999994012796e-06,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.07032399999999939,1e-05,4.299999999091142e-05,4.0000000012696546e-05,0.03034199999999032,0.037444000000007804,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,1474,1310,1474,0.07028399999998669,1e-05,2.9999999995311555e-05,0.06772300000000087,2.4999999993724487e-05,0.0024930000000011887,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,982,1287,1474,1474,1392,0.07613999999999521,1e-05,0.03032699999999977,0.039928000000003294,9.299999999257125e-05,0.005591000000009672,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,982,1474,1474,0.00588000000000477,1e-05,5.800000000988348e-05,1.100000000064938e-05,0.005734999999987167,6.500000000642103e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.006656000000006657,1e-05,6.600000000389628e-05,5.699999999819738e-05,0.005746000000002027,6.400000000894579e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1310,1474,1228,1474,0.0075779999999952,1e-05,0.0038139999999913243,0.0024560000000093396,3.799999998932435e-05,0.0012620000000111986,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1474,1474,1392,1228,0.009854000000004248,1e-05,0.004679999999993356,0.0024550000000118644,0.0012729999999976371,8.199999999192187e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.11131199999999808,1e-05,0.013047000000000253,0.002209000000007677,0.08681699999999637,0.00912200000000496,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.006681999999997856,1e-05,0.0024559999999951287,0.001264000000006149,4.199999999343618e-05,0.0028879999999986694,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,60,1474,1310,60,0.08167899999999406,1e-05,0.0015109999999936008,0.0013690000000110558,4.5999999997548e-05,0.07455000000000211,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1302,1111,1474,1474,0.08498799999999562,1e-05,0.009372999999996523,0.0653649999999999,0.00793199999999672,0.0022890000000046484,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,1474,1228,1474,0.005530000000007362,1e-05,2.40000000104601e-05,0.0031509999999883576,5.800000000988348e-05,0.0022850000000005366,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.07900800000000174,1e-05,0.0701660000000004,0.003149000000007618,0.0022809999999964248,6.999999999379725e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1474,1228,1474,1228,0.010392999999993435,1e-05,0.003376000000002932,5.699999999819738e-05,0.0017830000000031987,0.00017099999999459214,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.00721099999999808,1e-05,6.600000000389628e-05,0.0017779999999874008,0.005189999999998918,0.00012900000000115597,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1392,1474,1474,1474,0.00726099999999974,1e-05,9.30000000067821e-05,0.0017459999999971387,0.0052029999999945176,0.00020600000000570162,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1228,1474,0.0036020000000007713,1e-05,1.3999999993075107e-05,7.399999999790907e-05,4.500000000007276e-05,0.0034520000000100026,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.005278000000004113,1e-05,0.0034380000000027167,8.299999998939711e-05,0.0016590000000036298,6.199999999978445e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,60,1310,1474,1474,0.0017829999999889878,1e-05,0.001022999999989338,0.000641000000001668,5.199999999661031e-05,5.7000000012408236e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1474,1310,1228,1227,0.0415660000000031,1e-05,0.001733999999999014,7.999999999697138e-05,9.599999999920783e-05,0.03927800000001014,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1310,60,1392,0.07774299999999812,1e-05,5.000000000165983e-05,4.400000000259752e-05,0.03997599999999579,0.03736500000000831,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.07780599999999538,1e-05,5.199999999661031e-05,0.03573000000000093,0.003905000000003156,0.03807000000000471,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1064,1474,1228,0.0027129999999999654,1e-05,0.0001310000000103173,1.100000000064938e-05,0.0024820000000005393,7.099999999127249e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.004091000000002509,1e-05,5.600000000072214e-05,0.0024879999999996016,9.900000000584441e-05,8.59999999960337e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1474,0.011273000000002753,1e-05,1.300000000981072e-05,0.0025039999999876272,0.0001239999999995689,0.008617000000000985,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1392,60,1474,1228,0.009467999999998256,1e-05,1.6000000002236447e-05,0.001508000000001175,0.007030999999997789,3.8000000003535206e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.007468000000002917,1e-05,0.0009189999999961174,4.9000000004184585e-05,0.006444999999999368,3.5999999994373866e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1474,1474,0.006520000000008963,1e-05,8.000000008223651e-06,0.0064379999999886195,3.900000000101045e-05,3.000000000952241e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1392,1474,1474,1392,0.008480000000005816,1e-05,0.006331000000002973,0.0002110000000072887,0.0011679999999927304,0.0007580000000046994,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1064,1310,1392,1474,1474,0.0028939999999977317,1e-05,0.001156999999992081,4.3000000005122274e-05,0.0016189999999909332,6.500000000642103e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.002924000000007254,1e-05,0.001162000000007879,0.0007429999999999382,0.0009189999999961174,6.500000000642103e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.1266069999999928,1e-05,0.024920999999991977,0.040881000000013046,0.04200899999999308,0.01863199999999665,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,982,60,1474,1228,0.005023999999991702,1e-05,1.1999999998124622e-05,0.001211999999995328,0.0037010000000066157,8.099999999444663e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1041,0.007497999999998228,1e-05,7.100000000548334e-05,0.00495499999999538,0.00012599999999451938,0.0001560000000040418,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,60,1474,1474,0.08640199999999254,1e-05,1.699999999971169e-05,0.002337999999994622,0.08400699999999972,2.6000000005410584e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0915289999999942,1e-05,0.004921999999993432,9.599999999920783e-05,8.800000000519503e-05,0.08636899999999059,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1228,1474,1228,0.003213999999999828,1e-05,8.800000000519503e-05,1.1999999998124622e-05,0.0026620000000008304,3.499999999689862e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.016201000000009458,1e-05,9.30000000067821e-05,0.002659999999991669,0.009582000000008861,0.003816999999997961,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1310,1392,1474,1228,0.012895000000000323,1e-05,0.008995000000012965,5.999999999062311e-05,0.0038190000000071223,1.2999999995599865e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,841,1474,1474,1474,1474,0.01874499999999557,1e-05,0.0027610000000066748,0.009564999999994939,0.0038279999999986103,0.0025669999999990978,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1064,1392,1474,0.003274000000004662,1e-05,6.100000000230921e-05,5.900000000735872e-05,1.499999999055035e-05,0.003127000000006319,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.00581500000001256,1e-05,0.0025060000000109994,6.700000000137152e-05,7.799999998781004e-05,0.00311600000000567,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1146,1474,1228,0.005407000000005269,1e-05,0.0031649999999956435,9.600000001341868e-05,0.0019479999999987285,9.999999988963282e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,60,1474,1474,1474,0.0022149999999925285,1e-05,0.0018879999999938946,7.700000000454565e-05,0.0002389999999934389,6.999999996537554e-06,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0026730000000014797,1e-05,0.0021380000000021937,0.00019600000000252749,0.00010699999999985721,0.0001010000000007949,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1146,1474,1310,1474,0.04092200000000901,1e-05,5.999999999062311e-06,3.000000006636583e-06,2.999999992425728e-06,0.04090100000000518,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1474,1474,1474,220,0.04147299999999632,1e-05,3.000000006636583e-06,5.999999999062311e-06,0.04089299999999696,5.7999999995672624e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.06477099999999325,1e-05,0.0001010000000007949,0.04035000000000366,0.023158999999992602,6.700000000137152e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1474,1474,1146,1474,0.024077000000005455,1e-05,0.022430999999997425,8.400000000108321e-05,1.2000000012335477e-05,0.0015269999999958372,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.17606899999999825,1e-05,0.0874069999999989,0.020497000000005983,0.04203099999999438,0.02593900000000815,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1474,1228,60,1474,0.0075130000000029895,1e-05,0.0007070000000055643,1.100000000064938e-05,0.0011509999999930187,0.005631000000008157,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1392,1474,1474,1228,0.009444999999999482,1e-05,0.0011729999999943175,0.0011340000000075179,0.006832000000002836,8.399999998687235e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.008257999999997878,1e-05,0.0007080000000030395,6.100000000230921e-05,0.006785999999991077,0.00028700000000014825,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1310,1474,1228,1474,0.0016070000000070195,1e-05,2.0000000006348273e-05,0.0003139999999888232,5.7000000012408236e-05,0.001207999999991216,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.006017999999997414,1e-05,0.0003189999999904103,0.0012200000000035516,4.400000000259752e-05,0.0042710000000028,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1474,1474,1474,1392,0.006493000000006077,1e-05,0.0007499999999964757,0.0012389999999982138,0.004311999999998761,0.00018200000000945238,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1310,1392,1474,1228,0.004681999999988307,1e-05,0.004272000000000276,0.00018000000000029104,0.00018299999999271677,3.999999999848569e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.08446399999999699,1e-05,0.00019199999999841566,3.5999999994373866e-05,0.0004300000000085902,0.06383900000000153,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1474,1310,60,1474,0.0842750000000052,1e-05,0.0004220000000003665,3.8000000003535206e-05,0.00028100000000108594,0.0835000000000008,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1392,1227,1474,1474,0.08525099999999952,1e-05,0.00031199999999387273,0.02635800000000188,0.05849100000000362,7.999999999697138e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1474,1474,0.0009869999999949641,1e-05,6.100000000230921e-05,0.0008069999999946731,5.000000000165983e-05,5.7999999995672624e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.0017550000000028376,1e-05,0.000332000000000221,0.0005320000000068603,6.100000000230921e-05,5.7999999995672624e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,982,60,1474,1228,60,0.006285000000005425,1e-05,0.0009750000000110504,0.0006769999999960419,3.09999999927868e-05,0.001301000000012209,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1228,1474,1228,0.007034000000004426,1e-05,7.00000000080081e-05,1.699999999971169e-05,0.0012940000000014606,5.999999999062311e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.013440000000002783,1e-05,0.006348000000002685,7.799999998781004e-05,0.001296000000010622,0.005668999999997482,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,678,1474,1474,1392,0.014286000000012677,1e-05,0.0046410000000065565,0.003056999999998311,0.0056780000000031805,0.0006989999999973406,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1310,1310,0.0026539999999926067,1e-05,1.1999999998124622e-05,0.000821000000001959,6.099999998809835e-05,0.001632000000000744,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.003416000000001418,1e-05,0.0008320000000026084,0.001632000000000744,0.00018400000000440286,0.0007239999999910651,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1474,1228,1474,1228,0.0017540000000053624,1e-05,0.0007269999999977017,5.600000000072214e-05,0.0009560000000021773,7.999999994012796e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1474,0.046507000000005405,1e-05,0.00089900000000398,0.0009840000000025384,0.00030200000000490945,0.04428899999999203,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,60,1474,1474,0.04438899999999535,1e-05,3.499999999689862e-05,0.0010940000000090322,0.043184999999994034,6.299999999725969e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.044730999999998744,1e-05,4.500000000007276e-05,0.00025699999999062584,0.04432100000001071,6.999999999379725e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.15047399999998845,1e-05,0.08538399999999058,0.0018870000000106302,0.018113999999997077,0.044986999999991895,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,982,60,1392,1474,1474,0.03614999999999213,1e-05,0.0016699999999900683,0.03413199999999961,0.00033800000001349417,4.9999999873762135e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,72,1474,1474,0.03621400000000108,1e-05,4.800000000670934e-05,0.006984000000002766,0.029150999999998817,2.599999999119973e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.03694999999999027,1e-05,0.0362869999999873,0.00020299999999906504,0.0001560000000040418,0.0001560000000040418,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1064,1392,1474,1228,60,0.0059959999999961155,1e-05,4.0000000041118255e-06,1.0000000003174137e-05,3.999999989900971e-06,0.003671000000011304,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1228,1474,1474,0.00675300000000334,1e-05,0.005986999999990417,8.100000000865748e-05,1.100000000064938e-05,0.0006740000000036162,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.005957000000009316,1e-05,0.005228000000002453,6.399999999473494e-05,6.500000000642103e-05,0.0006000000000057071,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1228,1474,1228,0.0018279999999890606,1e-05,0.00012300000000209366,1.100000000064938e-05,0.0006079999999997199,0.0,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1392,1474,1146,0.08889799999998615,1e-05,9.999999988963282e-06,0.05660500000000468,0.032201999999998066,7.100000000548334e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.08897199999999827,1e-05,6.100000000230921e-05,0.05662399999999934,0.032187000000007515,6.699999998716066e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1379,1474,1474,1310,0.08901200000001097,1e-05,0.02778500000000861,0.061067999999991684,8.50000000127693e-05,6.499999999221018e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1228,60,1474,0.009197999999997819,1e-05,0.00020100000000411455,4.6999999995023245e-05,0.001213000000007014,0.007707999999993831,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.009344999999996162,1e-05,0.00019199999999841566,0.00898699999999053,7.400000001211993e-05,5.499999998903604e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,1474,1228,1474,0.0016810000000049286,1e-05,1.2999999995599865e-05,5.5000000003246896e-05,4.500000000007276e-05,0.001553999999998723,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,212,1474,1392,1474,0.011184000000000083,1e-05,0.003457999999994854,0.0056639999999958945,0.0014000000000038426,0.0006439999999940937,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1310,1474,1228,60,1474,0.00440999999999292,1e-05,0.0004390000000000782,4.899999998997373e-05,0.001368999999996845,0.0025440000000003238,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.004807999999997037,1e-05,0.00021199999999055308,0.000438000000002603,0.003962000000001353,0.00016600000000721593,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1228,1474,1228,1474,1228,0.0004559999999997899,1e-05,0.00016100000000562886,7.999999994012796e-06,0.00024299999999755073,3.600000000858472e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1474,1474,1474,1474,0.009983000000005404,1e-05,0.00018000000000029104,0.0002830000000102473,5.499999998903604e-05,0.009447000000008643,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.009788999999997827,1e-05,0.00024299999999755073,4.500000000007276e-05,4.0999999995960934e-05,0.009424999999993133,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1228,60,1474,1228,0.04591100000000381,1e-05,1.0000000003174137e-05,0.0006529999999997926,0.008769000000000915,4.400000000259752e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.039906000000001995,1e-05,0.004125999999999408,0.0038049999999998363,0.028474000000002775,0.0034589999999923293,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,1474,1474,1474,1310,0.0037510000000082755,1e-05,0.003616000000008057,5.699999999819738e-05,5.7999999995672624e-05,1.0000000003174137e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,597,597,597,597,597,0.19615199999999788,1e-05,0.09455099999999561,0.011412000000007083,0.0037649999999871397,0.08623300000000711,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1392,663,1474,1146,1474,0.044920000000004734,1e-05,0.004085000000003447,0.03211399999999287,9.30000000067821e-05,0.008602999999993699,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,60,1474,1228,1474,1474,0.007609999999999673,1e-05,0.007457000000002267,6.599999998968542e-05,6.800000001305762e-05,9.999999988963282e-06,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,5,54,54,54,54,54,0.008809000000013611,1e-05,5.7000000012408236e-05,0.008573999999995863,7.499999999538431e-05,6.600000000389628e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,5,1474,1146,1474,1474,1474,0.0006059999999905585,1e-05,0.00011200000000144428,0.00010299999999574538,9.699999999668307e-05,0.00027900000000613545,MAIL_gate_POP_filetransfer.pcap
