@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.06518900000000372,1e-05,0.00010399999999322063,0.0004820000000052005,0.00010400000000743148,0.000515999999990413,0.00010799999999733245,0.06168000000000973,0.00018599999999935335,0.000755999999995538,0.0001770000000078653,0.000704999999996403,0.0001699999999971169,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.06581899999999052,1e-05,0.059332999999995195,0.0023809999999997444,0.0003339999999951715,0.0006699999999995043,0.0002660000000105356,0.0006309999999984939,0.0001529999999974052,0.00027599999999949887,0.00010299999999574538,0.00012499999999704414,0.0015210000000109858,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1235,881,1111,1235,1235,1235,1235,243,1075,1235,323,1235,0.1062909999999988,1e-05,0.0006339999999909196,0.059230999999996925,0.0027540000000101372,0.0009689999999977772,0.0008579999999938082,0.0003370000000018081,0.00012900000000115597,0.0016279999999966321,0.00034000000000844466,0.00012599999999451938,0.03908800000000667,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.0456569999999914,1e-05,6.799999999884676e-05,0.001682999999999879,6.999999999379725e-05,0.00027300000000707314,6.700000000137152e-05,0.03806099999999901,0.0005689999999987094,0.0010730000000052087,0.00017499999999870397,0.003222999999991316,0.00016800000000216642,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.04448200000000213,1e-05,0.00023000000000195087,8.59999999960337e-05,0.00011800000000050659,0.03864500000000248,0.00059500000000412,0.0005400000000008731,0.0002409999999883894,0.00027700000001118497,0.0029149999999873444,0.00027100000001212265,0.0004869999999925767,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.004179000000007704,1e-05,0.00014900000000750424,0.000621999999992795,0.00015199999999992997,0.00063200000001018,0.00015199999999992997,0.0016629999999935308,7.499999999538431e-05,0.00025600000000736145,7.099999999127249e-05,0.0002720000000095979,7.099999999127249e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.0038760000000053196,1e-05,0.0005090000000080863,0.00027599999999949887,0.0005079999999964002,0.00030200000000490945,0.000286000000002673,0.0011299999999891952,0.00010300000000995624,0.0002080000000006521,0.00013599999999769352,0.0002080000000006521,0.00013699999999516876,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1235,1191,1235,1235,1235,1235,243,1075,1235,1235,1235,403,0.0085640000000069,1e-05,0.00027599999999949887,0.0031430000000085556,0.0007889999999974862,0.000773999999992725,0.0007829999999984238,0.00035400000000151977,0.0012300000000067257,0.0003459999999932961,0.00034600000000750697,0.0003430000000008704,0.00012799999998946987,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,0.07741699999999696,1e-05,7.100000000548334e-05,0.0011019999999888341,6.199999999978445e-05,0.0002490000000108239,5.699999999819738e-05,0.04858000000000118,0.02526799999999696,0.0009840000000025384,0.00018199999999524152,0.0005910000000000082,0.00015199999999992997,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.07780600000000959,1e-05,0.0001330000000052678,0.00011700000000303135,0.0009049999999888314,9.800000000836917e-05,0.00021200000000476393,0.0001409999999992806,0.0002849999999909869,0.07482000000000255,0.00011999999999545707,0.000461000000001377,0.0002750000000020236,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,915,1235,1511,1235,1235,677,1235,1235,1235,1235,243,597,0.08245999999999754,1e-05,0.0003350000000068576,0.00015999999999394277,0.07488600000000645,0.0008529999999922211,0.0003620000000097434,0.0027180000000015525,0.0008039999999880365,0.0008680000000111932,0.0008089999999896236,0.0002649999999988495,0.0002910000000042601,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.06597499999999457,1e-05,0.0022060000000010405,0.00043399999999849115,0.000529999999997699,0.0002780000000086602,0.0005079999999964002,0.00027399999999033753,0.0005300000000119098,0.00027499999998781277,0.00026400000000137425,0.00029299999999921056,0.06032000000000437,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.06464499999999873,1e-05,0.00020400000001075114,0.0007659999999987122,0.0001529999999974052,0.0006939999999957536,0.0001560000000040418,0.0006800000000026785,0.00015399999999488045,0.060902999999996155,0.0001639999999980546,0.0005300000000119098,7.499999999538431e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.004698000000004754,1e-05,0.0004440000000016653,0.00010500000000490672,0.0005099999999913507,0.0003609999999980573,0.0005140000000096734,0.00014799999999581814,0.0001330000000052678,0.001359999999991146,0.00017400000000122873,0.000534999999999286,0.0002340000000060627,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.05328899999999237,1e-05,0.0001549999999923557,0.0008130000000079463,0.00015700000000151704,0.001409999999992806,0.0001330000000052678,0.000603999999995608,0.0001330000000052678,0.04862500000000125,0.00016799999998795556,0.0007140000000021018,0.00019300000001010176,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1235,1235,1235,1235,243,1075,1235,1351,1235,1235,163,1235,0.05686599999999942,1e-05,0.0005179999999995744,0.000990999999999076,0.0007160000000112632,0.0001319999999935817,0.00145700000000204,0.0007970000000057098,0.0002829999999960364,0.04855200000000082,0.0008449999999982083,0.0002879999999976235,0.00217999999999563,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.05289199999999994,1e-05,0.048355000000000814,0.0002789999999919246,0.0005510000000015225,0.0003070000000064965,0.0002420000000000755,0.0018570000000011078,0.00025099999999156353,0.0005519999999989977,0.000102000000012481,0.00022199999999372722,0.00010199999999827014,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.002969000000007327,1e-05,0.00016899999999964166,0.0006139999999987822,0.00020500000000822638,0.00026400000000137425,7.099999999127249e-05,0.0002520000000032496,3.699999999184911e-05,0.000876000000005206,5.900000000735872e-05,0.0003049999999973352,6.499999999221018e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.0026989999999926795,1e-05,0.00010099999998658404,0.00011900000001219269,0.0007319999999992888,7.80000000020209e-05,0.0002479999999991378,0.0001239999999995689,0.00025199999998903877,0.00012200000000461841,0.0002570000000048367,0.0001089999999948077,8.700000000771979e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1235,1235,1235,243,1075,1235,1235,1235,403,915,1235,1079,0.004221999999998616,1e-05,0.00032399999999199736,0.00029000000000678483,0.00011700000000303135,0.0008349999999950342,0.00037100000000123146,0.00037299999999618194,0.00034399999999834563,0.00011200000000144428,0.0007030000000014525,0.0004950000000008004,0.00021300000000223918,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.0041559999999947195,1e-05,6.499999999221018e-05,0.0003030000000023847,6.299999999725969e-05,0.0007420000000024629,6.500000000642103e-05,0.0002729999999928623,7.499999999538431e-05,0.00040300000000570435,0.0017490000000037753,7.399999999790907e-05,0.0002709999999979118,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.004064999999997099,1e-05,0.00011699999998882049,0.00038000000000693035,0.00011399999999639476,0.00021300000000223918,0.001784000000000674,8.400000000108321e-05,0.00026099999999473766,6.799999999884676e-05,0.0007020000000039772,0.00012800000000368073,0.00019600000000252749,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.07811399999999935,1e-05,0.0007570000000072241,5.2999999994085556e-05,0.00023500000000353793,5.499999998903604e-05,0.00023800000001017452,5.499999998903604e-05,0.0002420000000000755,5.7000000012408236e-05,0.0003799999999927195,0.07568700000000206,0.00019799999999747797,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.07856299999998839,1e-05,0.00019700000000000273,9.899999999163356e-05,0.00020100000000411455,9.699999999668307e-05,0.00011000000000649379,0.00025300000000072487,0.07606299999999067,1.300000000981072e-05,0.0006139999999987822,0.00022599999999783904,0.0006300000000010186,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1235,801,1235,1235,1235,1235,243,165,1235,1235,1235,881,0.08091799999999694,1e-05,0.0003249999999894726,0.0008049999999997226,0.0002890000000093096,0.0002939999999966858,0.00030099999999322335,0.0001080000000115433,0.00023699999999848842,0.07598199999999622,0.0008289999999959718,0.0008559999999988577,0.0007870000000025357,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,1140,1392,345,597,1140,1392,888,597,1392,888,597,1140,0.5756050000000101,1e-05,0.04430000000000689,0.021432000000004336,0.06510000000000105,0.06672799999999768,0.05420499999999606,0.010903999999996472,0.07711500000000626,0.06335699999999633,0.003854000000004021,0.10363999999999862,0.06474099999999794,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,54,54,54,0.24672499999999786,1e-05,0.00017200000000627824,0.0006769999999960419,0.0001759999999961792,0.0006010000000031823,0.00016899999999964166,0.0011499999999955435,0.0003120000000080836,0.0006509999999906313,0.061107000000006906,0.14273099999999772,0.02585000000000548,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,1392,345,597,1392,345,597,597,597,597,597,597,597,4.184770999999998,1e-05,0.05108099999999638,0.10339500000000612,0.006472000000002254,0.05897199999999714,2.736892999999995,0.37761300000001086,0.06504299999998864,0.0651200000000074,0.06888100000000463,0.3213909999999913,0.3201830000000001,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,54,54,54,54,54,54,1514,54,54,54,54,1514,4.147966999999994,1e-05,0.014190999999996734,0.10340300000000013,0.04238200000000347,0.023057999999991807,2.7368200000000087,0.10332699999999306,0.31279999999999575,0.02650800000000686,0.06511799999999823,0.06887899999999547,0.6512689999999992,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,5.019428000000005,1e-05,0.0005340000000018108,0.0002570000000048367,0.0012990000000030477,0.00027799999999444935,0.000506999999998925,3.3024950000000075,0.0005379999999917118,0.47519599999999684,0.3218999999999994,0.32748400000001254,0.5874899999999883,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1235,1233,597,679,597,597,165,597,597,597,597,597,7.006264000000002,1e-05,0.00044900000000325235,3.3024089999999973,0.0006169999999912079,0.47511599999999987,0.3219140000000067,0.3275849999999991,0.5875139999999988,0.001581000000001609,0.9428960000000046,0.4767909999999915,0.5691350000000028,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,597,597,597,597,597,597,597,205,597,597,597,597,18.804513999999998,1e-05,0.1287710000000004,0.09696099999999319,0.9436490000000077,0.47747299999998916,0.5676050000000004,0.4844180000000051,0.5402859999999947,0.5019130000000018,0.2909930000000003,14.611398000000008,0.1609809999999925,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,1474,60,60,60,60,60,60,18.88033,1e-05,0.9428949999999929,0.4769069999999971,0.5691220000000072,0.4830129999999997,0.5377399999999994,0.025210999999998762,0.4890749999999997,0.00047200000000202635,14.602065999999994,0.00026200000000642376,0.450681000000003,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,597,597,597,1111,597,1111,597,597,165,597,597,597,18.130499999999998,1e-05,0.5630179999999996,0.48905100000000346,0.0005060000000014497,14.602057000000002,0.0003169999999954598,0.4505790000000047,0.3050959999999918,0.30616900000001124,0.6956179999999961,0.0014879999999948268,0.7163309999999967,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,54,54,54,54,54,54,54,1514,54,54,54,1514,22.065342,1e-05,0.09262100000000828,0.09697299999999132,3.0134020000000135,0.8290169999999932,14.575344000000001,0.160972000000001,0.6131680000000017,0.3107219999999984,0.09176300000000026,0.29121700000000317,1.989900999999989,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,597,597,597,597,1111,597,597,597,597,597,1111,597,5.065653999999995,1e-05,0.29472999999998706,0.28732400000001235,0.12828599999998858,0.2912290000000013,0.7171459999999996,0.2880570000000091,0.28701599999999416,0.6938829999999996,1.2996470000000073,0.2896429999999981,0.4859909999999985,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,5.067465999999996,1e-05,0.30619799999999486,0.6956420000000065,0.0013199999999926604,0.7165159999999986,0.287351000000001,0.29380700000000104,0.6888670000000019,0.00030999999999892225,1.2973500000000087,0.30009199999999225,0.47644900000000234,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,597,597,247,597,597,679,597,597,1111,597,597,1111,9.423508999999996,1e-05,0.29380700000000104,0.6893249999999966,1.2972150000000084,0.3000859999999932,0.4765200000000078,0.003756999999993127,5.232287999999997,0.0003560000000106811,0.45497899999999447,0.3211210000000051,0.35387900000000627,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,597,597,597,597,597,597,597,597,597,597,597,597,11.699015000000003,1e-05,4.691817999999998,0.325404000000006,0.16492999999999824,0.32051799999999275,0.320604000000003,0.24492900000001327,0.12766700000000242,0.25236799999998993,3.5121249999999975,0.7793120000000044,0.9553200000000004,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,12.861438000000007,1e-05,5.232377,0.00015199999999992997,0.45513400000000104,0.32100099999999543,0.35392699999999877,0.00017600000001039007,0.591259000000008,0.0015259999999841511,3.5109740000000045,0.7788960000000031,0.9571679999999958,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,54,54,54,54,54,54,54,54,54,54,16.570072999999994,1e-05,2.0738950000000074,0.5447729999999922,4.654613000000012,0.36137399999999786,0.12894099999999753,0.9230690000000124,0.09066399999997543,0.2523649999999975,6.7769770000000165,0.1230199999999968,0.5169640000000015,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,597,597,597,597,597,597,597,597,597,1111,597,1111,23.013554999999997,1e-05,0.5911179999999945,0.0015410000000031232,3.510933999999992,0.7789010000000189,0.9571579999999926,0.6614089999999919,0.9953220000000158,0.6441069999999911,0.0011859999999899173,14.870871000000022,0.0008729999999843585,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,597,597,1111,597,597,597,597,597,597,597,597,597,17.827188000000007,1e-05,0.8289010000000019,0.1612079999999878,0.47947999999999524,0.16095599999999877,15.092552000000012,0.10162199999999189,0.06541000000001418,0.07514699999998697,0.3005330000000015,0.2985180000000014,0.22464899999999943,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,18.17586399999999,1e-05,0.9953679999999849,0.6441560000000095,0.0012490000000013879,14.870780999999994,0.0007990000000006603,0.0003220000000112577,0.4524989999999889,0.30849900000001185,0.3028499999999781,0.0001720000000204891,0.5977379999999926,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1111,597,597,1111,597,597,597,597,597,597,597,1235,3.667464999999993,1e-05,0.45252300000001355,0.30844499999997765,0.3029640000000029,0.00028100000000108594,0.5975640000000055,0.0016789999999957672,0.7157129999999938,0.2867339999999956,0.29542300000002797,0.62982599999998,0.07612700000001382,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,54,54,54,54,54,54,54,54,1514,1514,1514,1514,18.566035999999997,1e-05,15.128579000000002,0.0656060000000025,0.0654169999999965,0.07514899999998192,0.8618430000000217,0.08959199999998191,0.257899000000009,2.0069190000000106,0.0002499999999940883,0.014601999999996451,0.0001010000000007949,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,2.0201299999999947,1e-05,0.715851999999984,0.28661000000002446,0.29556199999998967,0.6297680000000128,0.07582800000000134,0.00025599999997893974,0.00032000000001630724,0.014048999999999978,6.999999982326699e-06,0.0002479999999991378,0.0015340000000207965,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.0060139999999933025,1e-05,9.900000000584441e-05,0.0003739999999936572,0.0002389999999934389,0.0009119999999995798,0.00022699999999531428,0.002592000000021244,9.099999999762076e-05,0.0006289999999751217,0.0002000000000066393,0.0005120000000147229,8.299999998939711e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.005872999999979811,1e-05,0.0008129999999937354,0.0002549999999814645,0.0005179999999995744,0.00014400000000591717,0.00012200000000461841,0.0024029999999868323,0.00012700000002041634,0.0007880000000000109,0.0002549999999814645,0.0002550000000098862,9.099999999762076e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,637,1235,637,1235,1235,1235,717,1235,1235,1235,1235,243,0.022406999999986965,1e-05,0.014186999999992622,0.0001770000000078653,0.0017619999999851643,0.0009489999999914289,0.0007860000000050604,0.00012000000000966793,0.0025469999999927495,0.0009510000000148011,0.0004319999999893298,0.00032999999999105967,0.0001080000000115433,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.004573999999990974,1e-05,8.49999999843476e-05,0.00011200000000144428,0.0013419999999939591,0.0001310000000103173,0.0008129999999937354,0.00020100000000411455,0.00022699999999531428,0.00011800000001471744,0.00020499999999401552,0.00024899999999661304,9.000000000014552e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.004833000000019183,1e-05,8.300000001781882e-05,0.0014649999999960528,7.59999999786487e-05,0.000549000000006572,0.00025600000000736145,0.0005079999999964002,6.799999999884676e-05,0.00023999999999091415,7.500000000959517e-05,0.001393000000007305,7.399999998369822e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.0026349999999979445,1e-05,0.00010999999997807208,0.00023500000000353793,0.00016700000000469117,0.0003370000000018081,0.00011499999999387,0.00023000000001616172,0.0001079999999831216,0.00013200000000779255,0.0008109999999987849,0.00012000000000966793,0.00019199999999841566,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1075,1235,1235,1235,403,915,1235,1235,1235,563,755,1235,0.005873000000008233,1e-05,0.0010530000000130713,0.0003469999999765605,0.00039600000002337765,0.0001399999999875945,0.0012389999999982138,0.00036199999999553256,0.00044400000001587614,0.0003879999999867323,0.00012900000001536682,0.0009309999999800311,0.00031800000002135675,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.0030950000000018463,1e-05,7.500000000959517e-05,0.00035499999998478415,7.300000001464468e-05,0.00033899999999675856,8.299999998939711e-05,0.0009820000000217988,6.8999999996322e-05,0.00024399999998081512,6.800000002726847e-05,0.0005259999999793763,0.00017800000000534055,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.0037319999999851916,1e-05,0.0005559999999888987,0.00018700000001103945,0.0002319999999826905,0.0001170000000172422,0.0001719999999920674,0.0010640000000137206,0.0002179999999896154,0.0005840000000034706,0.00012300000000209366,0.0002570000000048367,0.00011299999999891952,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.004658000000006268,1e-05,7.299999998622297e-05,0.0012120000000095388,7.400000001211993e-05,0.000598999999994021,0.000252999999986514,0.00030000000000995897,8.399999998687235e-05,0.0002800000000036107,6.600000000389628e-05,0.0015620000000069467,9.000000000014552e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1235,1235,723,595,1235,1235,1235,883,435,1235,1235,1235,0.006014000000021724,1e-05,0.00035200000002078013,0.00012499999999704414,0.0012810000000058608,0.0007439999999974134,0.00037100000000123146,0.00034099999999170905,9.299999999257125e-05,0.0015810000000158198,0.0003810000000044056,0.0003059999999948104,0.00038200000000188084,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.00495499999999538,1e-05,0.00011100000000396903,9.399999999004649e-05,0.0014590000000112013,0.00012300000000209366,0.0002589999999997872,0.00012099999997872146,0.00022200000000793807,8.600000001024455e-05,0.0002589999999997872,0.00012300000000209366,0.00016700000000469117,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.00415799999998967,1e-05,7.59999999786487e-05,0.00026700000000801083,7.500000000959517e-05,0.00027199999999538704,7.600000000707041e-05,0.0022789999999872634,7.400000001211993e-05,0.0003719999999987067,0.00014099999998506973,0.0003949999999974807,7.500000000959517e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.003540999999984251,1e-05,0.000137999999992644,0.00045799999998052954,0.00014100000001349144,0.00024700000000166256,0.00013200000000779255,0.00025599999997893974,0.00012200000000461841,0.00014300000000844193,0.0014579999999853044,0.00012300000000209366,0.0002570000000048367,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1043,275,1235,1235,1235,1203,115,1235,1235,1235,1363,1415,0.007695000000012442,1e-05,0.0022150000000067394,0.000598999999994021,0.0003790000000094551,0.0003789999999810334,0.00014100000001349144,0.001580999999987398,0.0003810000000044056,0.00037800000001197986,0.0003839999999968313,0.00016399999998384374,0.0010390000000199962,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.004539999999991551,1e-05,8.199999999192187e-05,0.001647000000019716,7.699999997612395e-05,0.000296000000020058,8.399999998687235e-05,0.00029499999999416104,8.300000001781882e-05,0.00031099999998218664,7.10000000196942e-05,0.001257999999978665,0.00024400000000923683,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.0030409999999960746,1e-05,0.00025400000001241096,0.0001219999999761967,0.0002660000000105356,0.00011800000001471744,0.0001679999999737447,0.0010360000000275704,0.0002669999999795891,0.00013000000001284207,0.0002800000000036107,0.00012799999998946987,0.00023799999999596366,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.00319200000001274,1e-05,0.00033600000000433283,7.600000000707041e-05,0.00029499999999416104,7.300000001464468e-05,0.00023399999997764098,0.0010740000000168948,0.00025099999999156353,7.999999999697138e-05,0.0003010000000074342,8.299999998939711e-05,0.0003059999999948104,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.003857999999979711,1e-05,0.00021300000000223918,0.0010839999999916472,0.00024899999999661304,0.00013200000000779255,0.00025599999997893974,0.00012500000002546585,0.00027000000000043656,0.00014199999998254498,0.0002460000000041873,0.0009310000000084528,0.00013400000000274304,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1235,1235,1235,63,1255,1235,1235,1235,223,1095,1235,1235,0.005149000000017168,1e-05,0.0004160000000013042,0.0003279999999961092,0.00022100000001046283,0.0010809999999992215,0.0003790000000094551,0.00037999999997850864,0.00041400000000635373,0.00023799999999596366,0.0009960000000148739,0.00020999999998139174,0.0004220000000145774,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.003889999999984184,1e-05,0.0003049999999973352,0.0010719999999935226,6.000000013273166e-06,6.8999999996322e-05,0.00034600000000750697,7.699999997612395e-05,0.0003240000000062082,8.199999999192187e-05,0.0003150000000005093,0.0010030000000256223,0.0002250000000003638,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,12,60,60,60,60,60,60,60,60,60,60,60,60,0.0038569999999822357,1e-05,0.0002920000000017353,0.00013200000000779255,0.0002669999999795891,0.00014600000000086766,0.00023300000000858745,0.000990999999999076,0.00022999999998774,0.00011200000000144428,0.00029000000000678483,0.00025199999998903877,0.0002160000000230866,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,12,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.0027370000000246364,1e-05,0.00027700000001118497,6.400000000894579e-05,0.00018799999998009298,6.600000000389628e-05,0.00020299999999906504,0.0008239999999943848,0.00038200000000188084,8.200000002034358e-05,0.00024299999998333988,8.099999999444663e-05,0.00024500000000671207,MAIL_gate_Email_IMAP_filetransfer.pcap
