@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,59960,2,1474,1317,0.0659339999999986,1e-05,0.0653429999999986,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.07671000000000028,1e-05,0.027283999999999864,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,5.9999999999504894e-05,1e-05,4.999999999988347e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1474,0.00010800000000088517,1e-05,9.999999999976694e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,7.800000000024454e-05,1e-05,5.400000000044258e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,7.699999999921658e-05,1e-05,6.699999999959516e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1064,1474,7.599999999996498e-05,1e-05,6.899999999987472e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0001440000000005881,1e-05,6.899999999987472e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,1.799999999896329e-05,1e-05,9.000000000369823e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1064,1392,1.699999999971169e-05,1e-05,9.999999999621423e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0006409999999998917,1e-05,4.6000000001100716e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.11542799999999964,1e-05,0.11538299999999957,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.025310000000001054,1e-05,0.02523500000000034,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,678,1474,0.06187500000000057,1e-05,0.061823000000000405,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00027500000000024727,1e-05,0.0002689999999994086,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0001619999999995514,1e-05,0.00011300000000069588,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0001879999999996329,1e-05,0.00017499999999870397,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,982,1474,7.999999999874774e-05,1e-05,6.899999999987472e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,9.000000000369823e-06,1e-05,4.999999999810711e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,5.100000000091143e-05,1e-05,3.700000000073089e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,9.000000000369823e-06,1e-05,4.999999999810711e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.11820500000000145,1e-05,0.1179900000000007,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.04019100000000009,1e-05,0.0002529999999989485,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.11450600000000044,1e-05,0.08239899999999878,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,135,1474,0.07212599999999902,1e-05,0.07208199999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,7.399999999968543e-05,1e-05,6.199999999978445e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00010900000000013677,1e-05,6.59999999985672e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1146,1474,6.4000000000064e-05,1e-05,5.300000000119098e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,0.000548000000000215,1e-05,4.500000000007276e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0005950000000005673,1e-05,0.000560000000000116,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,7.399999999968543e-05,1e-05,6.600000000034356e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,5.9999999999504894e-05,1e-05,4.999999999988347e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,7.90000000012725e-05,1e-05,4.999999999988347e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.11632400000000054,1e-05,0.11619899999999994,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1064,60,0.031010999999999456,1e-05,0.003443000000000751,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,426,0.06701099999999904,1e-05,0.030973999999998725,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,7.599999999996498e-05,1e-05,5.600000000072214e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.04747799999999991,1e-05,0.04742399999999947,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,841,1474,2.6000000000081513e-05,1e-05,1.4999999999432134e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0002930000000009869,1e-05,5.699999999997374e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,0.0002729999999999677,1e-05,0.0002580000000005356,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1474,0.00027199999999893976,1e-05,0.00026100000000006673,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00015200000000170633,1e-05,0.00010300000000107445,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,9.199999999864872e-05,1e-05,7.800000000024454e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,60,0.07317200000000135,1e-05,0.0019110000000015503,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1146,1065,0.11208499999999866,1e-05,0.07324999999999982,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.11468200000000017,1e-05,0.11199799999999982,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,6.899999999987472e-05,1e-05,4.2999999999793204e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,3.1999999999143824e-05,1e-05,1.9999999999242846e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00013099999999965917,1e-05,8.599999999958641e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,2.800000000036107e-05,1e-05,1.7000000001488047e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.000868000000000535,1e-05,0.0008210000000001827,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,9.400000000070463e-05,1e-05,7.800000000024454e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.11675199999999997,1e-05,0.11660999999999966,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,60,0.024810999999999694,1e-05,0.002769999999999939,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,755,0.025253999999998555,1e-05,0.02473799999999926,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.08876499999999865,1e-05,0.08871800000000007,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.11424500000000037,1e-05,0.11418000000000106,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1295,1474,0.0002030000000008414,1e-05,0.00018099999999954264,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00034600000000040154,1e-05,0.00032900000000068985,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0007880000000000109,1e-05,7.399999999968543e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,0.0007570000000001187,1e-05,0.0007459999999994693,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00010699999999985721,1e-05,9.699999999845943e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00011899999999975819,1e-05,7.500000000071338e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1064,9.200000000042508e-05,1e-05,7.300000000043383e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,7.899999999949614e-05,1e-05,6.899999999987472e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00011200000000144428,1e-05,6.899999999987472e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,767,0.06476399999999849,1e-05,0.06417099999999998,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.07890699999999917,1e-05,0.028032999999998864,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1392,0.11562799999999918,1e-05,0.11556899999999892,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1310,0.00026100000000006673,1e-05,8.09999999997757e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0004460000000001685,1e-05,0.00026599999999987745,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,4.599999999932436e-05,1e-05,2.3999999999801958e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1474,0.0003449999999993736,1e-05,0.00032900000000068985,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00015100000000067837,1e-05,0.00010400000000032605,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,7.400000000146179e-05,1e-05,5.8000000001001695e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,818,2.6000000000081513e-05,1e-05,1.600000000046009e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.002081999999999695,1e-05,6.899999999987472e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.2088390000000011,1e-05,0.20868600000000015,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,678,0.04835499999999904,1e-05,0.012273999999999674,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.13673599999999908,1e-05,0.13666499999999893,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.09073300000000017,1e-05,0.0906520000000004,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,0.000128000000000128,1e-05,0.00010600000000060561,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,8.00000000005241e-05,1e-05,6.700000000137152e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00044399999999988893,1e-05,7.199999999940587e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,210,1474,0.0004980000000003315,1e-05,0.00047400000000052955,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1310,0.0004240000000006461,1e-05,0.00040599999999990644,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0002849999999998687,1e-05,0.00024099999999904753,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1474,0.00024800000000091416,1e-05,0.00023100000000120247,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0001490000000003988,1e-05,0.00013400000000096668,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,7.599999999996498e-05,1e-05,6.899999999987472e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.002169999999999561,1e-05,0.00037399999999898625,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,60,0.005285999999999902,1e-05,0.0022970000000004376,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.0035429999999987416,1e-05,0.0031809999999996563,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1310,0.05330800000000124,1e-05,0.053290000000000504,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1144,0.00832999999999906,1e-05,0.005767000000000522,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.050190999999999875,1e-05,0.05013699999999943,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.05869700000000044,1e-05,0.058643,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1146,9.700000000023579e-05,1e-05,8.699999999883801e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0007149999999995771,1e-05,0.0007039999999989277,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0007549999999998391,1e-05,0.0006909999999997751,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00010799999999910881,1e-05,9.700000000023579e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,7.300000000043383e-05,1e-05,6.4000000000064e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,9.899999999873899e-05,1e-05,6.299999999903605e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,818,7.700000000099294e-05,1e-05,6.800000000062312e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,7.500000000071338e-05,1e-05,6.600000000034356e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,9.099999999939712e-05,1e-05,5.499999999969418e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,291,0.05126700000000106,1e-05,0.0510540000000006,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.014179000000000386,1e-05,0.013512000000000413,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.10346600000000095,1e-05,0.10332600000000092,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,60,0.11119900000000094,1e-05,0.05201800000000034,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,7.499999999893703e-05,1e-05,5.3999999998666226e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,9.999999999976694e-05,1e-05,6.800000000062312e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1146,1474,5.400000000044258e-05,1e-05,4.2999999999793204e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0001230000000003173,1e-05,0.00011100000000041632,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,6.600000000034356e-05,1e-05,5.699999999997374e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,7.899999999949614e-05,1e-05,5.499999999969418e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1064,7.300000000043383e-05,1e-05,6.099999999875649e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,9.299999999967667e-05,1e-05,6.999999999912632e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00010799999999910881,1e-05,9.999999999976694e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,4.500000000007276e-05,1e-05,4.199999999876525e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,0.0003629999999983369,1e-05,8.999999998593466e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,243,0.042799000000000476,1e-05,0.04234600000000022,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.03961300000000101,1e-05,0.03944000000000081,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.11099399999999982,1e-05,0.03953899999999955,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1474,7.399999999968543e-05,1e-05,5.2999999999414626e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.11423500000000075,1e-05,0.11414200000000108,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,9.700000000023579e-05,1e-05,8.399999999930685e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0001230000000003173,1e-05,0.00011300000000069588,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.000128000000000128,1e-05,9.299999999967667e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1146,1.9999999999242846e-05,1e-05,1.0999999998873022e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00041099999999971715,1e-05,0.00037299999999973465,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,6.799999999884676e-05,1e-05,5.599999999894578e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1228,0.00039800000000056457,1e-05,0.00038900000000019475,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,0.0003360000000007801,1e-05,6.000000000838668e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0333919999999992,1e-05,0.00038400000000038403,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,291,0.07085299999999961,1e-05,0.0333559999999995,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,9.700000000023579e-05,1e-05,6.699999999959516e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.044516000000001554,1e-05,0.04443800000000131,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,6.899999999987472e-05,1e-05,5.2999999999414626e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1474,0.0001020000000000465,1e-05,8.899999999911756e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00011700000000125499,1e-05,6.20000000015608e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,982,7.000000000090267e-05,1e-05,5.500000000147054e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00011299999999891952,1e-05,7.100000000015427e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00015699999999974068,1e-05,0.00013899999999900103,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1310,8.09999999997757e-05,1e-05,7.100000000015427e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,2.899999999961267e-05,1e-05,2.19999999995224e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0007500000000000284,1e-05,0.00040500000000065484,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0007079999999994868,1e-05,0.0006909999999997751,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1310,0.0007010000000011729,1e-05,0.0006950000000003342,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,60,0.03158799999999928,1e-05,0.002188000000000301,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.0306059999999988,1e-05,0.030353999999999104,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.08118200000000009,1e-05,0.0811270000000004,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.11369200000000035,1e-05,0.11364000000000019,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,8.600000000136276e-05,1e-05,7.200000000118223e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,680,1474,0.08222899999999989,1e-05,0.08221800000000101,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0006590000000006313,1e-05,0.0005930000000002877,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,0.0006450000000004508,1e-05,0.0006219999999999004,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0001490000000003988,1e-05,0.00013000000000040757,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0001679999999986137,1e-05,0.00010599999999882925,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00010600000000060561,1e-05,8.399999999930685e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,900,0.00014700000000011926,1e-05,0.000128000000000128,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1228,0.00029100000000070736,1e-05,1.100000000064938e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0024129999999988883,1e-05,0.00037299999999973465,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,863,0.03608200000000039,1e-05,0.03170500000000054,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,597,597,0.033967999999999776,1e-05,0.03373000000000026,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,60,0.11188800000000043,1e-05,0.03384699999999974,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,4.599999999932436e-05,1e-05,3.500000000045134e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0002930000000009869,1e-05,0.00027099999999968816,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1228,1310,0.00026900000000118496,1e-05,0.0002620000000010947,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.00019700000000000273,1e-05,0.00018800000000140926,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1310,0.00016399999999983095,1e-05,0.00015599999999871272,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.00018199999999879424,1e-05,0.00015900000000002024,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,4.7999999999603915e-05,1e-05,4.099999999951365e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,1228,0.00046400000000090813,1e-05,0.000460000000000349,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,5.600000000072214e-05,1e-05,3.700000000073089e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,1.100000000064938e-05,1e-05,6.000000000838668e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,4.699999999857596e-05,1e-05,2.899999999961267e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1146,1474,2.899999999961267e-05,1e-05,2.2999999998774e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,3.900000000101045e-05,1e-05,3.500000000045134e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1146,0.0002529999999989485,1e-05,2.9999999995311555e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1392,661,6.699999999959516e-05,1e-05,4.999999999988347e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.11453000000000024,1e-05,0.031817000000000206,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,60,1474,0.11293500000000023,1e-05,0.11288799999999988,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,8.500000000033481e-05,1e-05,7.499999999893703e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,9.799999999948739e-05,1e-05,6.800000000062312e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1474,1474,0.0002020000000015898,1e-05,0.0001860000000011297,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,2,1310,1474,1.8999999999991246e-05,1e-05,9.999999999621423e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,2,54,54,0.0001029999999992981,1e-05,6.49999999993156e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
