@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.06895099999999843,1e-05,0.0003109999999963975,0.004345000000000709,3.2000000004472895e-05,0.001350999999999658,0.006788000000000238,5.2999999994085556e-05,4.100000001017179e-05,3.900000000101045e-05,0.052612999999993804,0.0002690000000029613,5.899999999314787e-05,5.600000000072214e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1310,1474,1146,1474,1228,1310,1474,1474,1474,1392,60,1474,1474,0.13091900000000578,1e-05,0.006799999999998363,3.300000000194814e-05,3.999999999848569e-05,7.000000010748408e-06,0.05260499999999979,0.00025699999999062584,6.400000000894579e-05,1.100000000064938e-05,5.699999999819738e-05,0.0031829999999928305,0.06772300000000087,0.0001239999999995689,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1474,1064,1474,1474,1474,1474,1474,1474,1474,0.12457200000000057,1e-05,5.900000000735872e-05,5.000000000165983e-05,0.05261600000000044,0.0002999999999957481,0.00010600000000238197,0.07094299999999976,0.00021099999999307784,9.400000000425734e-05,0.00011000000000649379,3.999999999848569e-05,1.7999999997186933e-05,1.8999999994662176e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,0.0003949999999974807,1e-05,0.00011200000000144428,6.8999999996322e-05,8.300000000360797e-05,1.0000000003174137e-05,3.499999999689862e-05,2.599999999119973e-05,1.2000000012335477e-05,5.999999999062311e-06,1.2999999995599865e-05,6.999999996537554e-06,1.1999999998124622e-05,5.000000001587068e-06,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,597,597,597,597,597,597,597,597,597,597,597,597,597,1.299219000000008,1e-05,0.0158310000000057,0.0022299999999972897,0.047499000000001956,0.02856599999999787,0.03637600000000418,0.08000199999999325,0.8775880000000029,0.06310600000000477,0.007682000000002631,0.06368599999998992,0.0732670000000013,0.0031929999999960046,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.06593100000000618,1e-05,0.00011100000000396903,0.00011100000000396903,7.80000000020209e-05,8.099999999444663e-05,3.399999999942338e-05,0.0004559999999997899,0.000922000000002754,0.06351100000000542,2.800000000036107e-05,2.099999998961266e-05,2.200000000129876e-05,0.0004880000000042628,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,60,60,60,1474,1474,1474,1474,1474,736,1474,0.06544399999999939,1e-05,5.999999999062311e-06,0.0005620000000021719,0.0043780000000026575,0.003264999999998963,0.003342000000003509,0.05323699999999576,1.100000000064938e-05,2.8999999997836312e-05,1.699999999971169e-05,2.7000000002885827e-05,1.6000000002236447e-05,0.0005429999999932988,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1359,1474,1474,1474,1474,1474,1474,1474,1474,1474,0.1300279999999958,1e-05,0.000552999999996473,1.5000000004761205e-05,1.100000000064938e-05,0.06425099999999873,2.7000000002885827e-05,1.699999999971169e-05,0.0004729999999995016,0.00015199999999992997,6.700000000137152e-05,1.699999999971169e-05,1.6000000002236447e-05,0.0644229999999908,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1474,1474,1474,326,60,60,1474,1228,1474,0.06462199999999996,1e-05,6.199999999978445e-05,4.400000000259752e-05,1.6000000002236447e-05,5.999999999062311e-06,1.100000000064938e-05,5.000000001587068e-06,9.999999988963282e-06,0.0019270000000091159,0.002392000000000394,0.06008899999999073,5.099999999913507e-05,5.000000001587068e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1392,1474,1228,1474,1474,1310,1474,1310,1310,60,1474,0.07669500000000085,1e-05,2.2999999998774e-05,6.399999999473494e-05,3.399999999942338e-05,3.300000000194814e-05,5.000000001587068e-06,0.00039400000000000546,9.000000005698894e-06,0.00018899999999177908,7.000000010748408e-06,5.999999999062311e-06,0.002506999999994264,0.07338799999999424,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.1414699999999982,1e-05,6.099999998809835e-05,0.0003390000000109694,0.06416999999999007,4.3000000005122274e-05,2.4999999993724487e-05,2.9000000012047167e-05,5.999999999062311e-05,4.5999999997548e-05,0.00018000000000029104,0.0005980000000107566,0.07579499999999939,8.400000000108321e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,982,1474,1310,1392,1474,1474,1474,1474,1474,1474,1474,0.07708800000000338,1e-05,3.300000000194814e-05,4.400000000259752e-05,5.39999999915608e-05,3.500000001110948e-05,0.00040399999998896874,0.00019600000000252749,0.07593400000000372,0.00014000000000180535,7.69999999903348e-05,9.900000000584441e-05,1.1999999998124622e-05,5.400000000577165e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,900,1474,1474,1474,1474,1474,654,1474,1228,60,0.0019229999999907932,1e-05,1.2999999995599865e-05,6.0000000004833964e-05,5.39999999915608e-05,5.699999999819738e-05,1.0000000003174137e-05,9.900000000584441e-05,1.699999999971169e-05,5.999999999062311e-06,7.999999994012796e-06,1.100000000064938e-05,5.999999999062311e-06,0.001568000000006009,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1064,60,1392,1474,1474,1064,1474,1228,1474,1392,60,0.07234400000000107,1e-05,5.000000001587068e-06,9.000000005698894e-06,0.0025789999999972224,0.0627319999999969,0.0011240000000043437,5.000000001587068e-06,2.2999999998774e-05,1.699999999971169e-05,2.1000000003823516e-05,5.000000001587068e-06,4.6999999995023245e-05,0.0005419999999958236,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.07427599999999757,1e-05,6.600000000389628e-05,5.5000000003246896e-05,5.5000000003246896e-05,0.0003859999999917818,0.0024329999999963547,0.06528000000000134,3.000000000952241e-05,2.200000000129876e-05,2.1999999987087904e-05,2.1000000003823516e-05,2.9999999995311555e-05,0.005829000000005635,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1474,1474,1474,1228,1474,1474,1064,1474,982,0.07501100000000349,1e-05,0.0015929999999997335,1.5000000004761205e-05,0.06639800000000662,6.499999999221018e-05,2.7000000002885827e-05,3.999999999848569e-05,5.999999999062311e-06,0.005824000000004048,7.200000000295859e-05,4.500000000007276e-05,6.299999999725969e-05,9.399999999004649e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1474,1474,60,60,1474,1310,1474,1474,1064,0.0599640000000079,1e-05,8.499999999855845e-05,6.800000001305762e-05,4.199999999343618e-05,5.099999999913507e-05,1.0000000003174137e-05,0.000927000000004341,0.003835999999992623,0.010047999999997614,1.6000000002236447e-05,0.044796000000005165,3.999999999848569e-05,3.8000000003535206e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.06542399999999304,1e-05,5.600000000072214e-05,5.199999999661031e-05,5.099999999913507e-05,0.014828000000008501,0.044795999999990954,4.500000000007276e-05,3.700000000605996e-05,3.699999999184911e-05,0.005307000000001949,7.200000000295859e-05,5.5000000003246896e-05,5.2999999994085556e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1146,1474,1474,1474,1228,1392,60,1474,1474,1474,1474,0.020566000000002305,1e-05,3.699999999184911e-05,2.800000000036107e-05,0.00534799999999791,5.600000000072214e-05,5.300000000829641e-05,5.2999999994085556e-05,4.200000000764703e-05,0.0030459999999976617,0.011830000000003338,7.999999994012796e-06,3.399999999942338e-05,2.2999999998774e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1310,1474,1146,1474,1474,1310,1228,1228,1474,0.06546700000001238,1e-05,6.600000000389628e-05,6.600000000389628e-05,0.005291999999997188,7.999999999697138e-05,5.800000000988348e-05,5.2999999994085556e-05,5.2999999994085556e-05,0.014689000000004171,5.699999999819738e-05,0.000217000000006351,3.8000000003535206e-05,0.04478599999998778,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.06571699999999225,1e-05,0.014765999999994506,0.00015799999999899228,3.2000000004472895e-05,3.300000000194814e-05,0.04473399999999117,6.700000000137152e-05,5.900000000735872e-05,5.499999998903604e-05,0.005595000000013783,6.999999999379725e-05,5.899999999314787e-05,5.400000000577165e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,60,1474,1474,1474,1064,1474,1474,60,1474,1474,1064,1474,1146,0.06231699999999307,1e-05,0.042634999999989986,3.600000000858472e-05,7.300000000043383e-05,4.6999999995023245e-05,5.5000000003246896e-05,1.100000000064938e-05,0.003632999999993558,0.0019340000000056534,2.4999999993724487e-05,0.00012300000000209366,5.5000000003246896e-05,5.2999999994085556e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1146,1474,1474,1474,1474,1392,1474,1228,1474,1474,1474,1474,0.06503899999999874,1e-05,0.00010000000000331966,0.005607999999995172,1.1999999998124622e-05,6.0000000004833964e-05,5.400000000577165e-05,0.013679999999993697,0.00033899999999675856,4.70000000092341e-05,3.199999999026204e-05,0.044995999999997593,2.800000000036107e-05,7.300000000043383e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,597,597,597,597,597,597,597,597,597,597,597,597,597,0.4612240000000014,1e-05,0.055672000000001276,0.0027180000000015525,0.06317500000000109,0.07545100000000105,0.0026859999999970796,0.0646330000000006,0.00639900000000182,0.003051999999996724,0.06431100000000356,0.014030000000005316,0.04636299999999949,0.06251100000000065,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1146,1392,1474,1474,1474,818,1474,60,1474,1474,0.06540300000000343,1e-05,6.600000000389628e-05,2.099999998961266e-05,2.7000000002885827e-05,5.000000001587068e-06,0.04505799999999738,6.0000000004833964e-05,1.0000000003174137e-05,5.39999999915608e-05,5.199999999661031e-05,0.0009790000000009513,0.01904900000000964,1.3999999993075107e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.0658030000000025,1e-05,0.00033299999999769625,4.799999999249849e-05,2.6000000005410584e-05,2.6000000005410584e-05,0.04500799999999572,6.8999999996322e-05,5.699999999819738e-05,5.300000000829641e-05,6.299999999725969e-05,0.020030000000005543,3.8999999986799594e-05,3.100000000699765e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,60,1392,1474,1474,1228,1474,1310,60,1474,1474,1474,0.044851999999991676,1e-05,3.199999999026204e-05,0.0006910000000033278,0.012568999999999164,0.00041500000000382897,0.00015100000000245473,1.100000000064938e-05,4.5999999997548e-05,3.699999999184911e-05,0.0008499999999997954,0.029885000000007267,7.80000000020209e-05,7.69999999903348e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1310,1474,1474,1005,1310,1474,1392,1392,1228,1474,1474,1474,0.08558000000000732,1e-05,7.300000000043383e-05,0.020065999999999917,3.300000000194814e-05,3.000000000952241e-05,0.013739999999998531,1.1999999998124622e-05,9.899999999163356e-05,0.030584000000004608,0.00029499999999416104,0.00013200000000779255,0.02038699999999949,0.00011899999999798183,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.0659559999999999,1e-05,8.700000000771979e-05,5.7999999995672624e-05,4.5999999997548e-05,0.03079599999999516,8.700000000771979e-05,7.69999999903348e-05,7.600000000707041e-05,0.020362000000005764,6.799999999884676e-05,5.499999998903604e-05,5.300000000829641e-05,0.014147999999991612,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1146,1474,1474,1474,982,1474,1228,60,1474,1474,1392,1474,0.06584499999999593,1e-05,7.600000000707041e-05,0.02034999999999343,8.900000000267028e-05,1.1999999998124622e-05,5.5000000003246896e-05,4.299999999091142e-05,5.200000001082117e-05,0.0022099999999909414,0.011870000000001824,7.80000000020209e-05,0.030585999999999558,0.0004069999999956053,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1310,60,1474,1474,1474,1228,60,1474,1474,1474,0.03451300000000401,1e-05,9.000000005698894e-06,5.899999999314787e-05,4.400000000259752e-05,0.0019470000000012533,0.011622000000002686,5.899999999314787e-05,0.0002190000000013015,5.699999999819738e-05,0.001434000000003266,0.018903000000008774,7.799999998781004e-05,7.200000000295859e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,229,1474,1064,1474,1146,1474,1392,1474,1474,1474,0.07985400000001164,1e-05,0.01414400000000171,6.700000000137152e-05,4.9000000004184585e-05,0.030948999999992566,9.200000000930686e-05,0.013607999999990739,9.500000000173259e-05,0.00019199999999841566,0.02000700000000677,0.0004959999999982756,0.00010299999999574538,4.400000000259752e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.06566899999999976,1e-05,0.03059000000000367,0.00040799999999308056,5.099999999913507e-05,6.199999999978445e-05,0.013615999999998962,6.600000000389628e-05,0.00020899999999812735,0.020409000000000788,8.099999999444663e-05,6.100000000230921e-05,4.400000000259752e-05,4.400000000259752e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1064,1474,1474,1474,1392,60,1474,1310,1474,1228,1474,1228,1474,0.09008000000000038,1e-05,4.400000000259752e-05,7.899999999949614e-05,7.999999994012796e-06,0.04381200000000263,0.02197400000000016,0.00947800000000143,1.8999999994662176e-05,0.001956000000006952,5.7999999995672624e-05,0.003301000000007548,7.999999994012796e-06,0.009330000000005612,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.14218699999999274,1e-05,0.03659999999999286,0.007384999999999309,0.02114899999999409,0.01016400000000317,0.001946000000003778,0.0033159999999980982,4.5999999997548e-05,0.009336000000004674,0.03864400000000501,0.01164500000000146,4.399999998838666e-05,3.399999999942338e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,394,1315,1474,1474,1474,1474,1474,1474,1474,1474,1268,1392,0.17543499999999312,1e-05,7.799999998781004e-05,0.06496300000000588,0.01221599999999512,0.003334000000009496,0.009362999999993349,0.05029100000000142,2.1000000003823516e-05,8.099999999444663e-05,0.006573000000003049,8.800000000519503e-05,1.100000000064938e-05,0.028011999999989712,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1228,1474,1146,1310,60,1474,1474,1146,60,1392,1392,1474,1474,0.08549100000000465,1e-05,0.050274000000001706,7.999999994012796e-06,3.399999999942338e-05,0.0020590000000026976,0.004491999999999052,5.400000000577165e-05,6.999999996537554e-06,0.0016909999999938918,0.010934000000005994,0.00018300000000692762,0.01566199999999185,7.80000000020209e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.06519300000000783,1e-05,4.200000000764703e-05,5.699999999819738e-05,0.012766999999996642,0.015668000000005122,7.899999999949614e-05,0.030598999999995158,0.00043999999999755346,9.100000001183162e-05,9.299999999257125e-05,0.005212999999997692,5.600000000072214e-05,5.5000000003246896e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1474,1310,1474,1474,1474,60,1474,1310,1474,0.06475799999999765,1e-05,4.0999999995960934e-05,0.0004360000000076525,8.299999998939711e-05,9.100000001183162e-05,1.7999999997186933e-05,0.005268000000000939,5.499999998903604e-05,1.100000000064938e-05,0.002044000000012147,0.047242999999994595,5.2999999994085556e-05,0.009403000000006045,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1228,1228,1228,1392,1474,1474,1474,625,1474,1474,1474,1146,1474,0.10184900000000141,1e-05,0.030673999999990542,0.00045200000000988894,0.004711999999997829,0.0005919999999974834,6.600000000389628e-05,9.699999999668307e-05,1.100000000064938e-05,0.05866499999999064,9.700000001089393e-05,0.000552999999996473,8.099999999444663e-05,0.005823000000006573,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,982,1474,1474,60,1474,1474,1474,1474,818,1474,60,0.052959999999998786,1e-05,5.899999999314787e-05,1.1999999998124622e-05,0.0005129999999979873,5.000000000165983e-05,0.0040410000000008495,0.0018200000000092587,0.00010699999999985721,7.199999998874773e-05,8.900000000267028e-05,1.900000000887303e-05,7.099999999127249e-05,0.002752999999998451,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.11178900000000169,1e-05,0.049297000000009916,0.009396999999992772,7.00000000080081e-05,5.7999999995672624e-05,0.000515999999990413,5.900000000735872e-05,0.0058580000000034715,0.00010499999999069587,9.100000001183162e-05,8.899999998845942e-05,9.200000000930686e-05,0.04611099999999624,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1392,1474,1474,1474,1474,900,60,1392,1474,1474,1310,0.04137500000000216,1e-05,2.6999999988674972e-05,0.011790000000004852,0.0002970000000033224,8.099999999444663e-05,4.500000000007276e-05,5.400000000577165e-05,1.100000000064938e-05,0.0033439999999984593,0.0033159999999980982,0.0001409999999992806,0.016936999999998648,6.8999999996322e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,521,1474,1146,1474,1474,1392,1295,1392,1474,1474,900,0.0945210000000003,1e-05,0.00011100000000396903,0.0001779999999911297,0.04617600000000266,1.1999999998124622e-05,0.012084999999999013,6.600000000389628e-05,9.900000000584441e-05,0.006816000000000599,0.022210000000001173,0.005000999999992928,9.30000000067821e-05,0.00010599999998817111,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,597,597,597,597,597,597,597,597,597,597,597,597,597,0.5171200000000056,1e-05,0.013995000000008417,0.053072999999997705,0.04504199999999514,0.013351999999997588,0.08499300000001142,0.07652899999999363,0.006249999999994316,0.06554400000000271,0.06136399999999753,0.004934000000005767,0.05896900000000471,0.03268699999999569,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.07780900000000202,1e-05,0.012028999999998291,6.600000000389628e-05,5.600000000072214e-05,5.2999999994085556e-05,0.006810000000001537,0.016951000000005934,0.005327999999991562,0.00024700000000166256,0.00476400000000865,6.799999999884676e-05,5.899999999314787e-05,0.031323000000000434,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1310,1474,1474,1474,1474,60,1474,1474,1474,1474,818,1474,0.036474999999995816,1e-05,1.7999999997186933e-05,0.004761999999999489,5.899999999314787e-05,6.0000000004833964e-05,1.1999999998124622e-05,0.0020020000000045,0.029309999999995284,8.900000000267028e-05,4.500000000007276e-05,5.400000000577165e-05,1.100000000064938e-05,4.199999999343618e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1228,1474,60,1474,1474,1146,1392,1474,1310,1474,1146,1310,60,0.06980599999999981,1e-05,1.1999999998124622e-05,0.0015560000000078844,0.02132699999999943,2.4999999993724487e-05,7.499999999538431e-05,4.500000000007276e-05,0.03338200000000313,2.6000000005410584e-05,0.00807499999999095,3.2000000004472895e-05,6.799999999884676e-05,0.0022260000000073887,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.07007600000000025,1e-05,5.499999998903604e-05,5.400000000577165e-05,5.600000000072214e-05,5.5000000003246896e-05,0.022913000000002626,6.999999999379725e-05,5.5000000003246896e-05,0.033402999999992744,0.008014000000002852,8.800000000519503e-05,7.899999999949614e-05,0.005195000000000505,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1310,1474,1071,1474,1474,1474,1474,1474,1474,0.07916400000000579,1e-05,0.00011700000000303135,6.799999999884676e-05,0.00010699999999985721,0.0001010000000007949,0.022927999999993176,6.700000000137152e-05,0.041361000000009085,3.900000000101045e-05,0.00015099999998824387,0.005204000000006204,8.099999999444663e-05,0.008917000000010944,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,982,1392,1474,1474,1064,1474,1474,1146,60,1474,0.05177999999999372,1e-05,5.000000000165983e-05,5.899999999314787e-05,1.0000000003174137e-05,3.8000000003535206e-05,0.008876999999998247,8.999999991488039e-06,4.3000000005122274e-05,3.2000000004472895e-05,3.999999999848569e-05,6.999999996537554e-06,0.0014419999999972788,0.041159000000007495,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.0917039999999929,1e-05,5.899999999314787e-05,0.008874000000005822,5.000000000165983e-05,4.199999999343618e-05,3.999999999848569e-05,3.900000000101045e-05,0.04260899999999879,6.799999999884676e-05,5.800000000988348e-05,5.39999999915608e-05,0.013045000000005302,0.0,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1228,1474,1474,1474,1310,60,1474,1474,1474,1228,1474,1228,1474,0.04733099999999979,1e-05,5.900000000735872e-05,1.100000000064938e-05,5.5000000003246896e-05,4.199999999343618e-05,0.0009660000000053515,0.012045999999998003,0.0,0.02679399999999532,6.100000000230921e-05,0.00101399999999785,1.5000000004761205e-05,0.006254999999995903,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1146,1392,133,1474,1474,1392,1474,1474,900,0.09813699999999415,1e-05,4.799999999249849e-05,0.04260999999999626,0.00010199999999827014,0.000102000000012481,0.012711999999993395,0.0003530000000040445,0.02676599999999496,0.0010110000000054242,0.006337999999999511,0.00791900000000112,8.400000000108321e-05,8.400000000108321e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1310,60,1474,1474,1474,1474,1474,1310,1474,1474,1064,1392,60,0.058698999999990065,1e-05,0.0016619999999960555,0.0061939999999935935,5.300000000829641e-05,4.799999999249849e-05,8.000000008223651e-06,4.5999999997548e-05,3.5999999994373866e-05,0.023471000000000686,1.300000000981072e-05,5.899999999314787e-05,4.3000000005122274e-05,0.0028369999999995343,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.09410399999998731,1e-05,0.0009989999999930887,8.700000000771979e-05,0.0062579999999883285,0.007913999999999533,5.900000000735872e-05,4.6999999995023245e-05,4.500000000007276e-05,0.02345100000000855,7.099999999127249e-05,5.800000000988348e-05,0.0002809999999868751,0.026858000000004267,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1392,1392,60,1474,1310,1474,1228,1474,1474,1228,1474,1474,1474,0.04434700000000191,1e-05,2.500000000793534e-05,0.02880899999999542,0.003849000000002434,6.999999999379725e-05,0.0033090000000015607,1.1999999998124622e-05,0.0036270000000087066,9.1999999995096e-05,1.7999999997186933e-05,0.0020990000000011833,0.0024039999999985184,1.8000000011397788e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1302,1392,1392,1474,522,1474,1228,1474,1474,1474,1474,0.09247399999999573,1e-05,0.0001409999999992806,0.0002840000000077225,0.05484999999998763,0.004459000000011315,0.003508999999993989,0.00217999999999563,0.0037230000000079144,8.499999999855845e-05,0.0022519999999985885,0.00018099999999776628,0.020710000000008222,9.099999999762076e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.10147000000000617,1e-05,0.003304999999997449,7.200000000295859e-05,0.003647000000000844,9.799999999415832e-05,0.0020950000000112823,0.0023300000000006094,9.399999999004649e-05,8.800000000519503e-05,0.020707000000001585,7.099999999127249e-05,0.06477600000000905,0.00030699999999228567,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1064,1392,1474,1146,60,1474,1310,1310,1474,1228,1474,1310,60,0.15049600000000396,1e-05,6.900000001053286e-05,0.020702999999997473,5.699999999819738e-05,0.0013799999999974943,0.06333399999999756,6.400000000894579e-05,0.004177999999996018,0.002757000000002563,6.199999999978445e-05,0.004523999999989314,1.4000000007285962e-05,0.0009380000000049904,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1038,1392,1474,1474,1392,1392,135,1474,1474,1474,1474,1064,1474,0.2784809999999993,1e-05,0.02584799999999632,0.003897000000009143,0.002760999999992464,0.004514999999997826,0.00015700000000151704,0.05330700000000377,0.18762800000000368,1.499999999055035e-05,0.00012300000000209366,7.899999999949614e-05,0.00011800000000050659,2.3999999996249244e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1049,1310,1474,1474,1474,1474,1310,1474,1310,1392,0.0009139999999945303,1e-05,3.8000000003535206e-05,0.0002420000000000755,1.1999999998124622e-05,5.7999999995672624e-05,5.600000000072214e-05,5.699999999819738e-05,1.100000000064938e-05,7.399999999790907e-05,5.999999999062311e-06,1.6000000002236447e-05,1.7999999997186933e-05,5.999999999062311e-06,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.25008499999999856,1e-05,0.002757000000002563,0.004512000000005401,8.499999999855845e-05,0.09335399999999083,0.14747100000001012,0.00017499999999870397,7.199999998874773e-05,5.7000000012408236e-05,6.8999999996322e-05,5.5000000003246896e-05,0.00043099999999185457,0.0010070000000013124,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,13,1474,1474,1474,1474,1474,1064,60,60,1474,1474,1474,1474,1474,0.06437200000000587,1e-05,6.199999999978445e-05,1.7999999997186933e-05,5.999999999062311e-06,1.100000000064938e-05,5.000000001587068e-06,0.00045500000000231466,0.00798400000000754,0.05558699999998851,6.700000000137152e-05,6.400000000894579e-05,5.7999999995672624e-05,4.6999999995023245e-05,MAIL_gate_POP_filetransfer.pcap
