@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
3325347879,167772687,443,59960,8,1474,1474,1392,1392,1392,60,1474,1228,0.029492000000004737,1e-05,5.600000000072214e-05,0.0023479999999977963,2.2999999998774e-05,7.399999999790907e-05,0.002403000000001043,0.0015160000000093987,3.09999999927868e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1064,1229,1474,1392,1474,1310,1377,0.08690699999999651,1e-05,0.00013500000000021828,8.499999999855845e-05,0.006337999999999511,0.023082999999999743,0.0001929999999958909,4.6999999995023245e-05,0.03524600000000078,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1146,1474,1474,1310,60,1474,0.05717199999999423,1e-05,1.3999999993075107e-05,6.700000000137152e-05,2.8999999997836312e-05,5.099999999913507e-05,1.100000000064938e-05,0.0023529999999993834,0.05461800000000494,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.0625699999999938,1e-05,0.00011800000000050659,6.499999999221018e-05,3.500000001110948e-05,5.600000000072214e-05,0.056991999999993936,0.0043589999999937845,0.0002340000000060627,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1310,1474,1310,60,1474,1310,1474,1474,0.01369700000000762,1e-05,0.004514000000000351,1.6000000002236447e-05,0.0009280000000018163,0.0009390000000024656,5.7999999995672624e-05,0.007221000000001254,1.1999999998124622e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.03679400000000044,1e-05,0.007211999999995555,7.80000000020209e-05,0.0049169999999918446,6.600000000389628e-05,0.00014299999999423108,0.0005080000000106111,5.999999999062311e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1392,1392,1228,1474,1474,1474,603,0.07842000000000837,1e-05,0.0021050000000002456,0.007207000000008179,0.0001529999999974052,0.00484199999999646,0.00021499999999718966,0.0005080000000106111,0.023893000000001052,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1228,1474,1228,1474,1228,1474,1228,0.07911200000000917,1e-05,1.100000000064938e-05,0.00014300000000844193,5.199999999661031e-05,0.0005060000000014497,1.100000000064938e-05,0.07788200000000245,5.999999999062311e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,1474,1228,1474,1228,1474,1474,1228,0.01715800000000911,1e-05,0.0017619999999993752,5.7000000012408236e-05,0.0002329999999943766,1.100000000064938e-05,0.014894999999995662,0.00016700000000469117,1.9999999992137418e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.032742999999996414,1e-05,0.014580999999992628,0.0004930000000058499,0.002223000000000752,0.00023699999999848842,6.100000000230921e-05,0.014913999999990324,0.000171000000008803,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1474,1036,1474,1474,1474,678,0.07737799999999595,1e-05,0.002719999999996503,0.00025600000000736145,0.008533999999997377,0.006693999999995981,0.0022940000000062355,0.0006919999999865922,0.055559000000002357,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1228,60,1474,1228,1474,1228,60,0.08370299999999986,1e-05,4.5999999997548e-05,0.0014600000000086766,0.0007939999999990732,5.000000000165983e-05,0.0006859999999875299,1.100000000064938e-05,0.05636000000001218,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.08519599999999627,1e-05,0.002300999999988562,0.000686999999999216,5.900000000735872e-05,0.08068799999999499,8.59999999960337e-05,7.9000000013707e-05,0.001248999999987177,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1228,1474,1228,1474,1310,1474,0.0032620000000065374,1e-05,2.500000000793534e-05,7.799999998781004e-05,8.100000000865748e-05,1.100000000064938e-05,0.0012490000000013879,5.699999999819738e-05,0.0017490000000037753,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1228,1474,1228,1310,1392,1474,1228,1474,0.016667999999995686,1e-05,0.010270999999988817,6.0000000004833964e-05,0.00318099999999788,1.1999999998124622e-05,0.0026440000000036434,4.0999999995960934e-05,0.0004440000000016653,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.017795000000006667,1e-05,7.200000000295859e-05,0.010274000000009664,0.0031779999999912434,7.200000000295859e-05,0.002643000000006168,0.00018599999999935335,0.0003150000000005093,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1392,1474,1474,1474,1474,1392,1392,0.03581699999999444,1e-05,0.0013110000000011723,0.001741999999993027,0.010339000000001874,0.0031869999999969423,0.0027180000000015525,0.0002000000000066393,0.016294999999999504,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1310,60,1474,1474,1064,60,1392,1474,0.08191899999999919,1e-05,0.0011719999999968422,0.014831000000000927,9.099999999762076e-05,9.000000000014552e-05,0.004632000000000858,0.05885200000000168,0.0022330000000039263,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,597,597,597,597,597,597,597,597,0.3600580000000093,1e-05,0.06005100000000141,0.09276200000000756,0.01882799999999918,0.05777299999999741,0.04553500000000099,0.019626000000002364,0.06521899999999903,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.078322,1e-05,9.800000000836917e-05,7.899999999949614e-05,0.06566300000000069,7.700000000454565e-05,0.00012699999999199463,0.003121000000007257,0.001193999999998141,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1228,1474,1228,1474,1474,1228,60,1310,0.013780999999994492,1e-05,0.0001299999999986312,5.5000000003246896e-05,0.0040690000000012105,1.3999999993075107e-05,5.999999999062311e-06,4.0000000041118255e-06,0.008217000000001917,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,72,1474,1474,599,1474,1392,0.07961699999999894,1e-05,6.8999999996322e-05,0.004091000000002509,0.06156200000000922,0.00020299999999906504,0.003125999999994633,0.009181999999995583,0.0013620000000003074,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.05299400000001242,1e-05,0.001356000000001245,0.0011520000000047048,0.0018850000000014688,0.00014299999999423108,0.0009620000000012396,0.03975499999999954,0.007694999999998231,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1310,1474,1310,1474,1310,1474,1474,0.06267599999999618,1e-05,6.399999999473494e-05,0.001956000000006952,1.499999999055035e-05,0.0009519999999980655,6.300000001147055e-05,0.047381999999998925,0.012220999999996707,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1392,1392,1392,1310,476,1392,1474,0.08373499999999012,1e-05,0.0021279999999990196,0.0009039999999913562,0.047037000000003104,0.0006890000000083774,0.002921999999998093,0.028447999999997364,0.0015959999999921592,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.03869599999998741,1e-05,0.0020719999999982974,0.009071999999989089,0.019519999999999982,0.0012840000000124974,0.0028839999999945576,7.499999999538431e-05,0.003739000000010151,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1310,60,1474,1228,1474,1310,1474,1228,0.03475199999999745,1e-05,0.019937999999996237,0.000866999999999507,2.9000000012047167e-05,0.002921999999998093,8.999999991488039e-06,0.0037319999999994025,6.299999999725969e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1392,1474,1228,60,1474,1228,1392,0.017750000000006594,1e-05,6.999999996537554e-06,0.0025980000000060954,5.7999999995672624e-05,0.0006369999999975562,0.0010850000000033333,3.600000000858472e-05,0.013319999999993115,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.08259099999999364,1e-05,4.199999999343618e-05,0.002605000000002633,0.0017739999999974998,0.01330600000000004,6.0000000004833964e-05,0.03955600000000459,0.025207999999992126,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1474,1392,1474,1474,1392,1302,1474,0.0937059999999974,1e-05,0.003803000000004886,0.007279999999994402,0.002632000000005519,0.0017849999999981492,0.013277000000002204,0.003112000000001558,0.06180499999999256,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,60,1474,1474,1474,1064,1474,1474,0.06886999999998977,1e-05,0.0007760000000018863,0.06394199999999728,3.900000000101045e-05,6.599999998968542e-05,3.600000000858472e-05,0.00397999999999854,1.9999999992137418e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.013513000000003217,1e-05,0.0006609999999938054,0.002895000000009418,0.0004829999999884649,0.0004670000000004393,0.0024100000000117916,0.0011149999999986449,0.005433999999993944,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1228,1474,1228,1474,1228,1474,1228,60,0.01560099999998954,1e-05,0.0028229999999922484,6.100000000230921e-05,0.00648800000000449,6.100000000230921e-05,0.003061999999999898,5.199999999661031e-05,0.001511999999991076,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,618,1474,1474,1474,1474,1474,1474,1474,0.027056000000001745,1e-05,0.003471000000004665,0.006547999999995113,0.0031280000000037944,0.0031269999999921083,9.800000000836917e-05,0.010583999999994376,9.200000000930686e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1228,1474,1228,1474,1228,60,1392,0.0821679999999958,1e-05,6.0000000004833964e-05,5.7999999995672624e-05,1.0000000003174137e-05,0.010550999999992428,5.699999999819738e-05,0.001803000000009547,0.06959499999999252,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.10164600000000235,1e-05,0.0018250000000108457,0.0031329999999911706,6.799999999884676e-05,5.900000000735872e-05,0.010548999999997477,6.799999999884676e-05,0.07141199999999515,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1310,1098,1474,1474,1474,1474,982,1474,0.09620999999999924,1e-05,0.0385830000000027,0.047322999999991566,0.0010850000000033333,0.00901100000000099,9.500000000173259e-05,5.899999999314787e-05,4.3000000005122274e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1228,1474,1228,1474,1474,1474,1474,0.010289000000000215,1e-05,6.199999999978445e-05,0.0010899999999907095,1.699999999971169e-05,0.008926999999999907,5.900000000735872e-05,5.7999999995672624e-05,6.600000000389628e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.013730000000009568,1e-05,0.0010750000000001592,9.400000000425734e-05,0.008925000000004957,6.699999998716066e-05,5.800000000988348e-05,5.5000000003246896e-05,0.0033999999999991815,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1228,60,1474,1474,1474,1310,1474,60,0.09341599999999062,1e-05,0.0009919999999965512,0.0023580000000009704,7.200000000295859e-05,7.999999999697138e-05,1.699999999971169e-05,0.043379999999999086,0.002134999999995557,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1146,1474,1138,1392,1474,1146,1474,0.09758999999999673,1e-05,0.00010799999999733245,0.04343500000000233,8.600000001024455e-05,0.046456999999989534,0.0045939999999973224,0.00013500000000021828,0.0027360000000129503,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.1008899999999926,1e-05,8.099999999444663e-05,0.04337900000000161,0.046737000000007356,0.004388999999989096,7.100000000548334e-05,0.0028109999999941238,6.400000000894579e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1310,1474,1474,1474,1228,1310,1474,0.014000000000010004,1e-05,7.200000000295859e-05,0.004390999999998257,1.1999999998124622e-05,0.00286400000000242,1.1999999998124622e-05,0.003390000000010218,0.0032470000000017762,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,597,597,597,597,597,597,597,597,0.3333860000000044,1e-05,0.018240000000005807,0.015191000000001509,0.08217299999999739,0.014184000000000196,0.09537600000000168,0.04811200000000326,0.060000000000002274,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1146,1474,1474,1474,1310,60,1474,1474,0.004830999999995811,1e-05,4.500000000007276e-05,9.999999988963282e-06,5.600000000072214e-05,4.3000000005122274e-05,0.0011549999999971305,0.0034179999999963684,8.800000000519503e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.07328099999999438,1e-05,0.003246000000004301,6.8999999996322e-05,5.699999999819738e-05,5.5000000003246896e-05,0.00463799999999992,8.199999999192187e-05,0.062269000000000574,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1474,1228,1392,1138,1392,1034,0.07416500000000781,1e-05,0.003246000000004301,8.59999999960337e-05,0.00011200000000144428,0.004350999999999772,0.00038000000000693035,0.06225599999999076,0.002887000000001194,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,1392,1474,1310,1392,1474,1310,1474,0.08653800000000444,1e-05,0.06121400000000676,0.0038899999999983947,7.099999999127249e-05,1.2000000012335477e-05,0.006581999999994537,8.099999999444663e-05,0.014675000000011096,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.26048400000000527,1e-05,7.700000000454565e-05,0.006596999999999298,0.01467399999999941,7.599999999285956e-05,6.100000000230921e-05,0.07993500000000608,0.1590180000000032,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1228,1310,60,1392,1474,1474,1474,1131,0.23915599999999415,1e-05,6.8999999996322e-05,0.00282699999999636,0.2358640000000065,0.0002449999999925012,8.200000000613272e-05,4.800000000670934e-05,1.100000000064938e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1474,1474,1392,164,1474,1392,1474,0.2556690000000117,1e-05,0.015084999999999127,0.00015900000001067838,3.5999999994373866e-05,0.042803000000006364,0.19617399999999918,0.0009529999999955407,0.00044900000000325235,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1474,1474,1474,1474,1474,900,0.00027900000000613545,1e-05,6.600000000389628e-05,6.299999999725969e-05,5.600000000072214e-05,1.1999999998124622e-05,5.5000000003246896e-05,6.999999996537554e-06,1.4000000007285962e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.03870599999999058,1e-05,5.899999999314787e-05,0.0012650000000036243,6.500000000642103e-05,6.299999999725969e-05,5.600000000072214e-05,0.0009029999999938809,0.03627400000000591,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1474,1310,60,60,1474,1474,982,0.03715599999999597,1e-05,0.0002729999999928623,1.5000000004761205e-05,0.003908999999993057,0.002617999999998233,0.03031000000000006,2.3000000012984856e-05,3.999999989900971e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1064,1474,1474,1392,1474,1474,1474,1474,0.03731399999999496,1e-05,0.0001010000000007949,2.3999999996249244e-05,1.900000000887303e-05,0.037075999999999,1.699999999971169e-05,3.199999999026204e-05,3.999999999848569e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.0280039999999957,1e-05,2.200000000129876e-05,2.200000000129876e-05,0.02764299999999764,7.200000000295859e-05,5.000000000165983e-05,6.499999999221018e-05,5.300000000829641e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1228,1474,1474,900,1474,1474,1064,0.028062000000005582,1e-05,1.699999999971169e-05,0.027684000000007813,1.0000000003174137e-05,0.00011399999999639476,5.199999999661031e-05,8.59999999960337e-05,8.700000000771979e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1474,1474,1474,1474,1474,1474,0.0005019999999973379,1e-05,0.00013899999999011925,8.000000008223651e-06,5.199999999661031e-05,5.2999999994085556e-05,0.00011000000000649379,0.00011299999999891952,2.200000000129876e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1474,1228,1310,1228,1474,1228,60,0.0058070000000043365,1e-05,3.399999999942338e-05,5.999999999062311e-06,1.5000000004761205e-05,1.6000000002236447e-05,4.9999999873762135e-06,1.300000000981072e-05,0.0026060000000001082,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.06499699999999109,1e-05,8.300000000360797e-05,0.00032099999999957163,0.06436899999999923,5.7999999995672624e-05,4.9000000004184585e-05,4.500000000007276e-05,4.399999998838666e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1474,1474,1474,1474,1474,1474,0.06487199999999405,1e-05,5.000000001587068e-06,1.699999999971169e-05,0.06460299999999108,0.00010199999999827014,5.5000000003246896e-05,3.600000000858472e-05,4.399999998838666e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,1474,1474,1474,1474,900,1474,1064,0.05888499999998942,1e-05,0.05860500000000002,7.899999999949614e-05,1.0000000003174137e-05,4.899999998997373e-05,3.600000000858472e-05,5.2999999994085556e-05,4.5999999997548e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1228,1392,1474,1228,1474,1146,1474,0.0005319999999926495,1e-05,2.200000000129876e-05,6.999999996537554e-06,0.00043700000000512773,2.599999999119973e-05,5.999999999062311e-06,1.699999999971169e-05,1.100000000064938e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,597,597,597,597,597,597,597,597,0.4661270000000002,1e-05,0.0894919999999928,0.2419399999999996,0.0027100000000075397,0.06094600000000128,0.003343000000000984,0.06081700000000012,0.006791999999990139,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1474,1474,1474,1146,1474,1310,0.012377999999998224,1e-05,0.00046899999999538977,1.7999999997186933e-05,5.999999999062311e-06,1.1999999998124622e-05,1.699999999971169e-05,0.0118230000000068,2.9999999995311555e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,60,60,1474,1474,1146,1474,1474,0.06474000000000046,1e-05,0.0010440000000073724,0.0067659999999989395,0.003986999999995078,8.000000008223651e-06,2.8999999997836312e-05,1.9999999992137418e-05,0.05287300000000528,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.06566800000000228,1e-05,0.0009570000000138634,0.011605999999986238,2.800000000036107e-05,2.40000000104601e-05,0.05287799999999265,9.30000000067821e-05,3.499999999689862e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1064,1474,1474,1474,1064,1310,1474,0.0011999999999972033,1e-05,4.0999999995960934e-05,7.000000010748408e-06,6.699999998716066e-05,4.600000001175886e-05,6.499999999221018e-05,0.0009119999999995798,5.099999999913507e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1310,1474,1474,1474,1474,1474,0.0013670000000018945,1e-05,0.0001239999999995689,9.099999999762076e-05,6.900000001053286e-05,4.299999999091142e-05,0.0009030000000080918,8.199999999192187e-05,4.500000000007276e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1064,1474,1474,60,60,1474,1474,0.011895999999993023,1e-05,6.999999996537554e-06,1.1999999998124622e-05,5.000000001587068e-06,0.000461000000001377,0.0016910000000081027,0.009639999999990323,7.100000000548334e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.01311699999999405,1e-05,5.699999999819738e-05,5.300000000829641e-05,0.0009149999999920055,6.100000000230921e-05,0.011874000000005935,6.699999998716066e-05,5.600000000072214e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1146,1474,1474,1474,1474,1474,1474,0.06388499999999908,1e-05,1.6000000002236447e-05,0.011762000000004491,8.499999999855845e-05,6.799999999884676e-05,0.02829300000000501,0.023544999999998595,0.00010299999999574538,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1064,1474,1228,60,1310,1474,1146,1474,0.05206599999999639,1e-05,5.2999999994085556e-05,1.0000000003174137e-05,0.0018460000000004584,0.026420000000001664,0.023494999999996935,0.0001409999999992806,9.30000000067821e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.053134000000000015,1e-05,0.0282709999999895,0.02352000000000487,0.00011200000000144428,9.1999999995096e-05,3.399999999942338e-05,5.5000000003246896e-05,5.300000000829641e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1228,1474,1474,1392,1474,1228,1474,1474,0.0011999999999972033,1e-05,5.000000000165983e-05,1.0000000003174137e-05,5.2999999994085556e-05,0.001005000000006362,5.7999999995672624e-05,9.000000005698894e-06,9.999999988963282e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1146,1474,1474,1474,1228,1474,0.041147999999992635,1e-05,4.5999999997548e-05,9.699999999668307e-05,0.0010310000000117725,5.699999999819738e-05,1.699999999971169e-05,7.999999994012796e-06,0.039879999999996585,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1064,1474,60,60,1474,1474,1392,0.039945000000003006,1e-05,4.0000000041118255e-06,7.999999994012796e-06,0.0022210000000058017,0.0024180000000058044,0.03514699999999493,1.6000000002236447e-05,0.0001239999999995689,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.06385399999999208,1e-05,0.000529999999997699,0.039362999999994486,8.200000000613272e-05,3.5999999994373866e-05,6.700000000137152e-05,5.400000000577165e-05,0.023674999999997226,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1228,1474,1474,1474,1474,1474,1392,0.024805000000000632,1e-05,1.100000000064938e-05,4.500000000007276e-05,0.023655999999988353,2.500000000793534e-05,7.200000000295859e-05,4.6999999995023245e-05,0.000641000000001668,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1146,1474,1310,1474,737,1392,1474,1146,0.03512200000000121,1e-05,3.700000000605996e-05,0.00011999999999545707,0.023730999999997948,6.900000001053286e-05,0.010244000000000142,0.0006889999999941665,0.00013599999999769352,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,60,1474,1474,1474,1310,1474,1474,1474,0.028492999999997437,1e-05,0.00987100000000396,1.2999999995599865e-05,0.00014799999999581814,3.900000000101045e-05,0.018336000000005015,1.6000000002236447e-05,6.199999999978445e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.029718000000002576,1e-05,5.699999999819738e-05,0.01094799999999907,6.8999999996322e-05,0.00015200000001414082,0.018195999999989,0.00019300000001010176,5.999999999062311e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,597,597,597,597,597,597,597,597,0.17102299999999104,1e-05,0.00168699999998978,0.011609000000007086,0.053668000000001825,0.002415999999996643,0.06027400000000682,0.029467999999994277,0.011705000000006294,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1064,60,1228,1474,1474,1146,60,1474,0.03556600000000287,1e-05,0.0009380000000049904,0.010657999999992285,1.1999999998124622e-05,5.600000000072214e-05,4.3000000005122274e-05,0.0009319999999917172,0.0229140000000001,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1392,1474,1474,1474,1474,1474,542,1474,0.07839200000000801,1e-05,0.00026200000000642376,0.011574999999993452,2.500000000793534e-05,0.00011699999998882049,0.02387600000000134,9.500000000173259e-05,0.04241700000000037,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.07038099999999758,1e-05,6.600000000389628e-05,5.600000000072214e-05,0.023893999999998528,6.799999999884676e-05,0.04119699999999682,0.0012490000000013879,0.0038019999999931997,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1310,1474,1228,1474,1228,1310,0.05082900000000734,1e-05,0.04117800000000216,2.6000000005410584e-05,0.0012490000000013879,5.899999999314787e-05,0.0038049999999998363,1.1999999998124622e-05,0.004486999999997465,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1310,60,1474,1474,1474,1228,1474,0.022499999999993747,1e-05,8.999999991488039e-06,0.000973000000001889,0.019818999999998255,8.200000000613272e-05,7.999999999697138e-05,6.500000000642103e-05,0.001460999999991941,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.02723499999999035,1e-05,0.004491000000001577,0.0002179999999896154,0.02081000000001154,7.399999999790907e-05,6.700000000137152e-05,0.0014769999999941774,6.100000000230921e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,164,1228,1474,1474,1146,1474,0.05992100000000278,1e-05,0.00454899999999725,0.014481000000003519,0.00665300000000002,5.600000000072214e-05,0.001480000000000814,0.00011499999999387,0.03256200000001286,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1310,60,1474,1228,1392,1474,0.24767500000000098,1e-05,5.600000000072214e-05,4.3000000005122274e-05,0.0021309999999914453,0.03040300000000684,6.0000000004833964e-05,0.21459099999999864,0.0003629999999930078,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,8,54,54,54,54,54,54,54,54,0.24793400000000076,1e-05,0.03258099999999331,0.02564800000000389,0.18938199999999483,8.600000001024455e-05,6.699999998716066e-05,6.100000000230921e-05,6.100000000230921e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,1474,1474,1474,513,1474,1474,1474,900,0.0003289999999935844,1e-05,5.600000000072214e-05,6.100000000230921e-05,1.1999999998124622e-05,0.00011800000000050659,1.1999999998124622e-05,5.7999999995672624e-05,6.999999996537554e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,8,291,1474,1474,1474,1474,1474,1474,1474,0.18995599999999513,1e-05,0.18958800000000053,7.999999999697138e-05,0.00011100000000396903,1.0999999986438525e-05,0.0001160000000055561,2.2999999998774e-05,2.1000000003823516e-05,MAIL_gate_POP_filetransfer.pcap
