@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1474,900,0.00015000000000497948,1e-05,5.600000000072214e-05,1.1999999998124622e-05,5.5000000003246896e-05,6.999999996537554e-06,1.4000000007285962e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,597,597,597,597,597,597,0.3985489999999885,1e-05,0.060000000000002274,0.00434699999999566,0.0894919999999928,0.2419399999999996,0.0027100000000075397,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1392,1474,1310,60,60,1474,0.03712999999999056,1e-05,0.0002729999999928623,1.5000000004761205e-05,0.003908999999993057,0.002617999999998233,0.03031000000000006,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.0372989999999902,1e-05,5.600000000072214e-05,0.0009029999999938809,0.03627400000000591,2.9999999995311555e-05,2.200000000129876e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1392,1474,1474,1474,1474,0.03718899999999792,1e-05,1.900000000887303e-05,0.037075999999999,1.699999999971169e-05,3.199999999026204e-05,3.999999999848569e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,982,1474,1228,1474,1474,0.027744999999995912,1e-05,3.999999989900971e-06,2.2999999998774e-05,1.699999999971169e-05,0.027684000000007813,1.0000000003174137e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.0279599999999931,1e-05,0.02764299999999764,7.200000000295859e-05,5.000000000165983e-05,6.499999999221018e-05,5.300000000829641e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1474,1474,0.00037299999999618194,1e-05,0.00013899999999011925,8.000000008223651e-06,5.199999999661031e-05,5.2999999994085556e-05,0.00011000000000649379,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,900,1474,1474,1064,1392,1474,0.0002769999999969741,1e-05,5.199999999661031e-05,8.59999999960337e-05,8.700000000771979e-05,1.1999999998124622e-05,3.399999999942338e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,1310,1228,1474,1228,60,0.005767000000005851,1e-05,1.5000000004761205e-05,1.6000000002236447e-05,4.9999999873762135e-06,1.300000000981072e-05,0.0026060000000001082,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1474,1474,0.06467100000000414,1e-05,2.200000000129876e-05,1.100000000064938e-05,5.000000001587068e-06,1.699999999971169e-05,0.06460299999999108,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.06490800000000263,1e-05,8.300000000360797e-05,0.00032099999999957163,0.06436899999999923,5.7999999995672624e-05,4.9000000004184585e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1474,1474,1474,900,0.058787999999992735,1e-05,0.05860500000000002,7.899999999949614e-05,1.0000000003174137e-05,4.899999998997373e-05,3.600000000858472e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1064,1474,1228,1392,1474,0.0007590000000021746,1e-05,4.5999999997548e-05,0.00022800000000700038,2.200000000129876e-05,6.999999996537554e-06,0.00043700000000512773,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1474,1474,0.0008650000000045566,1e-05,5.5000000003246896e-05,3.600000000858472e-05,4.399999998838666e-05,0.00025400000001241096,0.00046899999999538977,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,1474,1146,1474,1474,60,0.007762999999997078,1e-05,5.999999999062311e-06,1.699999999971169e-05,1.100000000064938e-05,5.999999999062311e-06,0.0010440000000073724,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.012695999999991159,1e-05,4.399999998838666e-05,4.500000000007276e-05,0.0009570000000138634,0.011605999999986238,2.800000000036107e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1146,1474,1310,0.011891000000005647,1e-05,5.999999999062311e-06,1.1999999998124622e-05,1.699999999971169e-05,0.0118230000000068,2.9999999995311555e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1474,1146,1474,1474,0.05692999999999415,1e-05,0.003986999999995078,8.000000008223651e-06,2.8999999997836312e-05,1.9999999992137418e-05,0.05287300000000528,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.0531649999999928,1e-05,0.05287799999999265,9.30000000067821e-05,3.499999999689862e-05,6.799999999884676e-05,5.699999999819738e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1064,1474,1474,1474,1064,0.0002340000000060627,1e-05,4.0999999995960934e-05,7.000000010748408e-06,6.699999998716066e-05,4.600000001175886e-05,6.499999999221018e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1310,1474,1474,1474,0.0012499999999988631,1e-05,0.0001239999999995689,9.099999999762076e-05,6.900000001053286e-05,4.299999999091142e-05,0.0009030000000080918,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1310,1474,1474,1064,1474,1474,0.00014600000000086766,1e-05,5.099999999913507e-05,6.600000000389628e-05,6.999999996537554e-06,1.1999999998124622e-05,5.000000001587068e-06,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,597,597,597,597,597,597,0.13147200000000225,1e-05,0.003343000000000984,0.06081700000000012,0.006791999999990139,0.05871400000000904,0.00168699999998978,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1146,1474,1474,0.011942000000004782,1e-05,4.500000000007276e-05,2.2999999998774e-05,1.6000000002236447e-05,0.011762000000004491,8.499999999855845e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.013006999999987556,1e-05,0.0009149999999920055,6.100000000230921e-05,0.011874000000005935,6.699999998716066e-05,5.600000000072214e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,60,1474,1474,1064,1474,0.011510999999998717,1e-05,0.0016910000000081027,0.009639999999990323,7.100000000548334e-05,4.5999999997548e-05,5.2999999994085556e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,60,1310,1474,1146,1474,0.05200299999999913,1e-05,0.0018460000000004584,0.026420000000001664,0.023494999999996935,0.0001409999999992806,9.30000000067821e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1474,1474,0.05208899999999517,1e-05,0.02829300000000501,0.023544999999998595,0.00010299999999574538,9.500000000173259e-05,4.5999999997548e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.05206599999999639,1e-05,0.0282709999999895,0.02352000000000487,0.00011200000000144428,9.1999999995096e-05,3.399999999942338e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,1474,1474,1392,1474,1228,0.001185000000006653,1e-05,5.000000000165983e-05,1.0000000003174137e-05,5.2999999994085556e-05,0.001005000000006362,5.7999999995672624e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1064,1474,60,0.004544999999993138,1e-05,9.999999988963282e-06,5.000000001587068e-06,4.0000000041118255e-06,7.999999994012796e-06,0.0022210000000058017,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1146,1474,1474,1474,1228,1474,0.041004999999998404,1e-05,0.0010310000000117725,5.699999999819738e-05,1.699999999971169e-05,7.999999994012796e-06,0.039879999999996585,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.041070000000004825,1e-05,5.300000000829641e-05,0.0010209999999943875,0.000529999999997699,0.039362999999994486,8.200000000613272e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1474,1392,1474,1228,0.03536899999998866,1e-05,0.03514699999999493,1.6000000002236447e-05,0.0001239999999995689,6.100000000230921e-05,1.100000000064938e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.02454300000000842,1e-05,6.700000000137152e-05,5.400000000577165e-05,0.023674999999997226,6.700000000137152e-05,5.699999999819738e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1474,1392,0.02474899999999991,1e-05,0.023655999999988353,2.500000000793534e-05,7.200000000295859e-05,4.6999999995023245e-05,0.000641000000001668,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1146,1474,1310,1474,737,1392,0.034890000000004306,1e-05,3.700000000605996e-05,0.00011999999999545707,0.023730999999997948,6.900000001053286e-05,0.010244000000000142,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1474,1474,1310,1474,0.02842300000000364,1e-05,0.00987100000000396,1.2999999995599865e-05,0.00014799999999581814,3.900000000101045e-05,0.018336000000005015,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.01871300000000531,1e-05,6.8999999996322e-05,0.00015200000001414082,0.018195999999989,0.00019300000001010176,5.999999999062311e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1146,1392,1474,1474,1474,0.03028600000000381,1e-05,0.00013599999999769352,0.018275000000002706,0.00026200000000642376,0.011574999999993452,2.500000000793534e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1064,60,1228,1474,0.011729000000002543,1e-05,6.199999999978445e-05,5.099999999913507e-05,0.0009380000000049904,0.010657999999992285,1.1999999998124622e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,597,597,597,597,597,597,0.15772699999999418,1e-05,0.053668000000001825,0.002415999999996643,0.06027400000000682,0.029467999999994277,0.011705000000006294,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1146,60,1474,1474,1474,0.06515400000000682,1e-05,4.3000000005122274e-05,0.0009319999999917172,0.0229140000000001,6.100000000230921e-05,0.04117800000000216,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.06649199999999666,1e-05,6.600000000389628e-05,5.600000000072214e-05,0.023893999999998528,6.799999999884676e-05,0.04119699999999682,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,542,1474,1474,1474,0.07477599999999995,1e-05,0.02387600000000134,9.500000000173259e-05,0.04241700000000037,0.0038109999999988986,0.00454899999999725,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1310,1474,1228,1474,1228,1310,0.009624999999999773,1e-05,0.0012490000000013879,5.899999999314787e-05,0.0038049999999998363,1.1999999998124622e-05,0.004486999999997465,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.029443999999998027,1e-05,0.0038019999999931997,7.00000000080081e-05,0.004491000000001577,0.0002179999999896154,0.02081000000001154,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1310,60,1474,1474,1474,0.02097100000000296,1e-05,8.999999991488039e-06,0.000973000000001889,0.019818999999998255,8.200000000613272e-05,7.999999999697138e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,1474,1474,1474,1310,60,0.034080000000003,1e-05,0.001460999999991941,1.100000000064938e-05,5.600000000072214e-05,4.3000000005122274e-05,0.0021309999999914453,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,164,1228,1474,1474,1146,1474,0.04089100000000201,1e-05,0.00665300000000002,5.600000000072214e-05,0.001480000000000814,0.00011499999999387,0.03256200000001286,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.034289000000001124,1e-05,6.700000000137152e-05,0.0014769999999941774,6.100000000230921e-05,5.5000000003246896e-05,0.03258099999999331,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1228,1392,1474,1474,1474,0.21518600000000276,1e-05,6.0000000004833964e-05,0.21459099999999864,0.0003629999999930078,0.00010400000000743148,5.600000000072214e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.18970500000000357,1e-05,0.18938199999999483,8.600000001024455e-05,6.699999998716066e-05,6.100000000230921e-05,6.100000000230921e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,291,1474,1474,1474,1474,1474,0.18991699999999412,1e-05,0.18958800000000053,7.999999999697138e-05,0.00011100000000396903,1.0999999986438525e-05,0.0001160000000055561,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,513,1474,1474,1474,900,0.00021199999999055308,1e-05,1.1999999998124622e-05,0.00011800000000050659,1.1999999998124622e-05,5.7999999995672624e-05,6.999999996537554e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1310,1474,1228,1228,1392,60,0.007126999999996997,1e-05,6.999999996537554e-06,1.1999999998124622e-05,1.6000000002236447e-05,5.000000001587068e-06,0.0014509999999887668,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1392,1228,0.020757000000003245,1e-05,2.1000000003823516e-05,1.100000000064938e-05,5.999999999062311e-06,0.019965999999996598,0.0007480000000015252,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1474,1474,1474,1146,0.013601999999991676,1e-05,0.013486999999997806,3.999999999848569e-05,3.2000000004472895e-05,6.999999996537554e-06,3.09999999927868e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.020902000000006637,1e-05,0.00034399999999834563,0.020435000000006198,3.999999999848569e-05,3.2000000004472895e-05,3.09999999927868e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1392,1310,1474,1474,1474,1474,0.044719999999998095,1e-05,0.04403099999998972,0.00036900000000628097,0.0002309999999994261,6.700000000137152e-05,1.1999999998124622e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.007307999999994763,1e-05,0.006540999999998576,0.00037700000000029377,0.00023399999999185184,6.500000000642103e-05,5.600000000072214e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1474,1474,0.04485300000000336,1e-05,0.04403299999999888,0.0004100000000022419,0.00023300000000858745,0.00012199999999040756,4.400000000259752e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,597,597,597,597,597,597,0.3402359999999902,1e-05,0.02373699999999701,0.24732699999999852,0.005852000000004409,0.060570999999995934,0.0027330000000063137,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,900,1474,1064,1392,60,60,0.013569000000003939,1e-05,6.600000000389628e-05,5.600000000072214e-05,5.999999999062311e-06,0.0020920000000046457,0.0026389999999878455,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.013702999999992471,1e-05,0.00034099999999170905,0.013176999999998884,6.500000000642103e-05,2.8999999997836312e-05,5.2999999994085556e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1310,1310,1310,1474,0.028417000000004577,1e-05,0.01345799999999997,8.400000000108321e-05,6.199999999978445e-05,6.299999999725969e-05,0.014690000000001646,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1310,1474,1392,1474,1474,1310,0.015011000000001218,1e-05,6.100000000230921e-05,3.09999999927868e-05,5.000000001587068e-06,3.900000000101045e-05,0.014861999999993714,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1310,1474,1228,60,1474,1474,0.036177999999992494,1e-05,5.39999999915608e-05,1.100000000064938e-05,0.0016360000000048558,0.034442999999996005,2.2999999998774e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.036789999999996326,1e-05,7.799999998781004e-05,5.600000000072214e-05,5.300000000829641e-05,0.03610499999999206,0.0004630000000105383,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1392,1228,1474,1474,0.036828999999997336,1e-05,5.699999999819738e-05,0.00011599999999134525,0.03608499999999992,0.0005140000000096734,4.899999998997373e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1310,1392,1474,1228,1474,0.00019799999999747797,1e-05,5.699999999819738e-05,1.0000000003174137e-05,4.899999998997373e-05,3.300000000194814e-05,4.100000001017179e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.013349000000005162,1e-05,4.800000000670934e-05,4.0999999995960934e-05,5.000000000165983e-05,2.200000000129876e-05,0.013142000000001985,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1310,60,1474,1310,0.01401400000000308,1e-05,3.399999999942338e-05,1.8999999994662176e-05,0.002011000000010199,0.011102999999991425,5.900000000735872e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1474,1064,1392,1474,0.014129999999994425,1e-05,0.013875999999996225,7.00000000080081e-05,6.999999999379725e-05,1.100000000064938e-05,7.399999999790907e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1146,1392,1474,1474,1474,1392,0.06433400000000233,1e-05,0.013112000000006674,0.01485199999999054,9.800000000836917e-05,0.00013899999999011925,0.0361079999999987,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.036760000000001014,1e-05,8.200000000613272e-05,6.799999999884676e-05,9.399999999004649e-05,0.036093000000008146,0.00033100000000274576,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,1474,1474,1392,1392,1474,0.03669599999999207,1e-05,0.03636600000000101,0.00011499999999387,0.0001239999999995689,1.0000000003174137e-05,7.399999999790907e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,1474,1228,1474,1228,1474,0.00011399999999639476,1e-05,4.400000000259752e-05,7.999999994012796e-06,3.499999999689862e-05,1.5000000004761205e-05,6.999999996537554e-06,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1310,1310,1474,1474,1474,351,0.0006890000000083774,1e-05,0.00011500000000808086,0.000183999999990192,5.7000000012408236e-05,8.59999999960337e-05,1.8999999994662176e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.0052209999999917045,1e-05,9.1999999995096e-05,6.299999999725969e-05,4.70000000092341e-05,4.399999998838666e-05,0.0002830000000102473,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1310,1392,1474,1310,0.02574600000001226,1e-05,0.02258400000000904,1.0000000003174137e-05,0.00011599999999134525,0.0030179999999973006,1.4000000007285962e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.011980000000008317,1e-05,0.003090000000000259,5.7000000012408236e-05,0.008766999999991754,2.800000000036107e-05,2.2999999998774e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1474,1474,1474,1474,0.008442000000002281,1e-05,0.00836200000000531,2.500000000793534e-05,2.3999999996249244e-05,5.000000001587068e-06,2.2999999998774e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,597,597,597,597,597,597,0.14109100000000296,1e-05,0.03723200000000304,0.012043000000005577,0.05605299999999147,0.02625400000000866,0.009436999999991258,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1392,1474,1146,1474,1474,1474,0.0350040000000007,1e-05,0.00882000000000005,4.0999999995960934e-05,4.200000000764703e-05,0.02600200000000541,9.000000000014552e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1064,60,1474,1474,1064,1474,0.02613200000000404,1e-05,0.0009969999999981383,0.024996999999999048,6.400000000894579e-05,5.499999998903604e-05,1.100000000064938e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.026289000000005558,1e-05,0.02601500000000101,7.80000000020209e-05,5.400000000577165e-05,5.2999999994085556e-05,5.400000000577165e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1392,1392,989,0.03981299999999521,1e-05,1.0000000003174137e-05,5.39999999915608e-05,9.599999999920783e-05,0.02670300000001191,0.00031199999999387273,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,900,60,1474,60,0.8605770000000064,1e-05,5.400000000577165e-05,1.0000000003174137e-05,0.004250999999996452,0.022741999999993823,0.012881000000007248,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1228,1474,0.006253000000000952,1e-05,5.699999999819738e-05,0.0017409999999955517,3.900000000101045e-05,5.999999999062311e-06,0.004405000000005543,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.8667810000000031,1e-05,0.02701600000000326,0.833564999999993,0.0017360000000081754,3.5999999994373866e-05,0.004405000000005543,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,1474,1228,60,1474,1474,0.13669400000000564,1e-05,0.06004400000000487,7.999999999697138e-05,0.0020349999999922375,0.07431700000000774,0.0002009999999899037,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.09934199999999294,1e-05,0.022589999999993893,7.700000000454565e-05,7.600000000707041e-05,6.599999998968542e-05,0.07648300000001029,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,841,1474,1474,1065,841,1474,0.14499800000000107,1e-05,0.006107000000000085,0.05999500000000069,0.0002329999999943766,0.07655499999999904,0.0020999999999986585,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1146,1474,1310,1310,0.0015060000000062246,1e-05,7.999999999697138e-05,5.7999999995672624e-05,0.00033400000000938235,6.100000000230921e-05,0.000704999999996403,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.015089000000003239,1e-05,7.300000000043383e-05,0.00039200000000505497,0.0007039999999989277,0.003394000000000119,7.599999999285956e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1392,1474,1228,1474,1474,0.01343400000000372,1e-05,0.0002320000000111122,0.0026769999999913807,1.1999999998124622e-05,0.010473000000004618,3.399999999942338e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,1474,1474,1443,0.06408399999999403,1e-05,0.0033859999999918955,0.01055500000001075,5.2999999994085556e-05,0.05003000000000668,5.39999999915608e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,982,1474,1474,60,1392,0.1299330000000083,1e-05,5.000000001587068e-06,0.050015999999999394,3.300000000194814e-05,0.002435000000005516,0.07677400000000034,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.13006900000000599,1e-05,3.700000000605996e-05,2.8999999997836312e-05,0.050018000000008556,3.799999998932435e-05,0.07989700000000255,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,1474,677,1474,1310,0.00031799999999293505,1e-05,9.400000000425734e-05,4.5999999997548e-05,1.1999999998124622e-05,7.099999999127249e-05,7.899999999949614e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.0014890000000065129,1e-05,5.7999999995672624e-05,7.100000000548334e-05,9.799999999415832e-05,6.900000001053286e-05,0.0011499999999955435,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1228,1474,1310,1474,1228,0.0018829999999923075,1e-05,1.3999999993075107e-05,0.0011379999999974189,6.400000000894579e-05,0.0006470000000007303,1.1999999998124622e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,597,597,597,597,597,597,1.1520629999999983,1e-05,0.03545099999999479,0.8891260000000045,0.07822400000000584,0.0658639999999906,0.08330499999999574,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1392,1474,1392,1474,1392,0.018248999999997295,1e-05,0.00013099999999610645,0.00010699999999985721,0.0009330000000034033,0.0009239999999977044,0.015872000000001663,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,60,1474,1474,1474,1474,60,0.012915000000006671,1e-05,0.012815000000003351,5.999999999062311e-06,4.0000000041118255e-06,1.9999999949504854e-06,1.5000000004761205e-05,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.06257300000000043,1e-05,6.100000000230921e-05,0.016297000000008666,8.499999999855845e-05,6.099999998809835e-05,0.03882100000001287,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1392,1474,1474,1474,982,1474,0.0007120000000071514,1e-05,0.000572000000005346,1.3999999993075107e-05,6.100000000230921e-05,4.500000000007276e-05,1.1999999998124622e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,982,1392,1474,1474,1474,0.04707299999999748,1e-05,1.5000000004761205e-05,1.9999999949504854e-06,0.04678400000000238,0.00014000000000180535,0.00011899999999798183,MAIL_gate_POP_filetransfer.pcap
167772687,3325347879,59960,443,6,54,54,54,54,54,54,0.0025760000000047967,1e-05,7.399999999790907e-05,6.0000000004833964e-05,5.699999999819738e-05,6.199999999978445e-05,0.002170999999989931,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1228,1474,1474,1146,1474,1474,0.002546000000009485,1e-05,0.002130000000008181,0.00020100000000411455,1.9999999992137418e-05,9.799999999415832e-05,7.300000000043383e-05,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1474,60,1474,1474,60,0.09816000000000713,1e-05,1.2999999995599865e-05,0.0054060000000077935,0.04913700000000176,2.599999999119973e-05,0.0013679999999993697,MAIL_gate_POP_filetransfer.pcap
3325347879,167772687,443,59960,6,1474,1392,1228,1228,1435,1474,0.09863699999999653,1e-05,0.00026700000000801083,0.00011899999999798183,3.799999998932435e-05,0.05461800000000494,0.04358600000000479,MAIL_gate_POP_filetransfer.pcap
