@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute feature_32 numeric
@Attribute feature_33 numeric
@Attribute feature_34 numeric
@Attribute feature_35 numeric
@Attribute feature_36 numeric
@Attribute feature_37 numeric
@Attribute feature_38 numeric
@Attribute feature_39 numeric
@Attribute feature_40 numeric
@Attribute feature_41 numeric
@Attribute feature_42 numeric
@Attribute feature_43 numeric
@Attribute feature_44 numeric
@Attribute feature_45 numeric
@Attribute feature_46 numeric
@Attribute feature_47 numeric
@Attribute feature_48 numeric
@Attribute feature_49 numeric
@Attribute feature_50 numeric
@Attribute feature_51 numeric
@Attribute feature_52 numeric
@Attribute feature_53 numeric
@Attribute feature_54 numeric
@Attribute feature_55 numeric
@Attribute feature_56 numeric
@Attribute feature_57 numeric
@Attribute feature_58 numeric
@Attribute feature_59 numeric
@Attribute feature_60 numeric
@Attribute feature_61 numeric
@Attribute feature_62 numeric
@Attribute feature_63 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
167772687,3325347879,59960,443,29,54,54,54,54,54,54,54,54,54,54,54,1514,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.3464210000000012,1e-05,0.042644000000001014,0.02103999999999928,7.90000000012725e-05,0.05088099999999862,0.00013400000000096668,6.899999999987472e-05,0.00010699999999985721,6.699999999959516e-05,5.600000000072214e-05,0.0006769999999995946,0.004087999999999425,0.011297000000000779,0.05754400000000004,0.007813000000000514,0.03361899999999984,6.699999999959516e-05,5.799999999922534e-05,5.300000000119098e-05,9.399999999892827e-05,3.799999999998249e-05,0.0007110000000007943,0.06234599999999979,0.002383000000000024,0.04652800000000035,0.0006399999999988637,0.0031200000000009,7.499999999893703e-05,0.00015100000000067837,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,60,60,60,60,1474,1228,1474,1474,1146,1392,1310,1474,1392,1310,1392,1228,1310,1392,60,1474,1474,1310,1310,1474,1474,1474,1474,1474,1474,0.22683199999999992,1e-05,0.00042099999999933857,0.0008130000000008408,0.010563999999998686,0.056853000000000264,7.200000000118223e-05,0.04133799999999965,2.6000000000081513e-05,7.100000000015427e-05,4.699999999857596e-05,5.300000000119098e-05,1.0999999998873022e-05,9.400000000070463e-05,4.000000000026205e-05,3.899999999923409e-05,2.3000000000550358e-05,0.00036899999999917554,6.000000000838668e-06,0.0058989999999994325,0.1056000000000008,2.4999999999053557e-05,0.003762000000000043,0.00021100000000018326,8.400000000108321e-05,4.39999999990448e-05,0.0002790000000008064,1.5999999998683734e-05,6.000000000128125e-05,5.999999999062311e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1146,1310,60,60,1474,1392,1474,1474,1474,982,1474,1474,1474,1474,1064,1474,1228,1474,1228,60,1474,1064,1474,1228,60,60,1474,1474,1474,0.23016500000000129,1e-05,1.100000000064938e-05,0.0036660000000008353,0.0010709999999996,0.05595899999999965,0.05356800000000028,0.0004010000000000957,1.4999999999432134e-05,4.000000000559112e-06,7.000000000090267e-06,3.999999998782755e-06,3.0000000013075123e-06,0.0004919999999994928,9.999999999621423e-06,4.000000000559112e-06,9.000000000369823e-06,4.999999999810711e-06,0.00022399999999933584,4.999999999810711e-06,0.0038320000000009458,0.006577999999999307,2.19999999995224e-05,4.000000000559112e-06,2.19999999995224e-05,0.0013290000000001356,0.0006310000000002702,0.10212400000000166,6.199999999978445e-05,9.299999999967667e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1228,1474,1392,1474,1392,1474,1146,1228,1474,1474,1474,1080,1474,1474,1228,1474,1474,1474,1474,1474,1474,1474,1474,896,1474,1474,1474,1474,1474,0.2348890000000008,1e-05,0.0036759999999986803,9.100000000117348e-05,1.0999999998873022e-05,0.00014800000000114721,5.499999999969418e-05,6.799999999884676e-05,0.00033400000000050056,2.3000000000550358e-05,1.0999999998873022e-05,0.06067600000000084,8.700000000061436e-05,0.05391899999999872,1.1999999999900979e-05,1.3000000000928935e-05,0.00047599999999903275,1.8000000000739647e-05,1.4000000000180535e-05,0.00022099999999980469,0.01039300000000054,9.999999999621423e-06,2.899999999961267e-05,3.900000000101045e-05,2.0999999998494445e-05,0.10420899999999911,7.200000000295859e-05,5.5999999997169425e-05,0.00018400000000085015,1.2999999999152578e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.3462669999999992,1e-05,5.500000000147054e-05,0.0002849999999998687,0.00034799999999890474,0.060441000000000855,0.03713800000000056,0.016578999999998345,0.00047200000000025,0.0006430000000001712,0.00015900000000002024,0.00015600000000048908,0.00014799999999937086,0.0001610000000002998,0.00015800000000076864,0.009513999999999356,2.6999999999333113e-05,2.200000000129876e-05,2.19999999995224e-05,0.10416900000000062,7.599999999996498e-05,5.799999999922534e-05,5.600000000072214e-05,0.00013200000000068712,6.600000000034356e-05,0.0008519999999982986,0.06338699999999875,0.0508240000000022,6.999999999734996e-05,0.0001220000000010657,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,677,1310,1474,1228,1228,1474,1310,1474,1228,1474,60,1392,1474,1474,1474,982,1474,1228,1310,1474,1474,1310,1474,60,60,1474,1310,1392,1474,0.13027699999999953,1e-05,5.600000000072214e-05,0.00011699999999947863,1.8000000000739647e-05,0.00011999999999900979,0.0003530000000004918,4.900000000063187e-05,9.999999999621423e-06,2.200000000129876e-05,1.3999999996627821e-05,0.0071520000000013795,0.10736599999999896,0.00010900000000191312,1.2999999999152578e-05,0.00012100000000003774,0.00013699999999872148,6.600000000034356e-05,1.2000000001677336e-05,5.699999999819738e-05,7.200000000295859e-05,2.49999999972772e-05,2.1000000000270802e-05,0.00016899999999964166,0.0025430000000028485,0.002082999999998947,0.0015350000000005082,0.0001469999999983429,1.100000000064938e-05,0.007846000000000686,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1474,1310,1474,1474,1146,1474,1474,1474,396,1474,1474,1474,1474,1474,1228,1474,1228,1474,1228,1474,1392,1474,340,1474,1474,1392,1474,1474,1474,0.23710399999999865,1e-05,1.899999999821489e-05,1.4000000000180535e-05,1.100000000064938e-05,9.999999999621423e-06,1.100000000064938e-05,3.200000000092018e-05,0.06375999999999848,1.2999999999152578e-05,0.050815000000000055,0.0001850000000018781,0.0001639999999980546,0.00010900000000191312,9.700000000023579e-05,5.999999999062311e-06,0.00018199999999879424,2.1000000000270802e-05,0.006098000000001491,0.00013799999999974943,1.1999999998124622e-05,0.007600000000000051,0.00040300000000215164,4.500000000007276e-05,0.10125799999999785,7.000000000090267e-05,9.90000000022917e-05,0.005412999999997226,0.00024499999999960664,0.0002610000000018431,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.2375969999999974,1e-05,6.299999999725969e-05,5.600000000072214e-05,0.00047999999999959186,0.005971000000002391,9.199999999864872e-05,6.399999999828765e-05,0.007870000000000488,6.899999999987472e-05,0.10125000000000028,6.700000000137152e-05,5.699999999819738e-05,5.499999999969418e-05,0.005476000000001591,0.00023200000000045407,5.499999999969418e-05,0.00021299999999868646,5.600000000072214e-05,0.0003829999999993561,5.7000000001750095e-05,0.00032099999999957163,0.04266399999999848,0.015225000000000932,7.000000000090267e-05,0.03913000000000011,0.012805000000000177,6.69999999978188e-05,5.600000000072214e-05,5.400000000221894e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1474,60,1392,1474,1474,1474,1474,513,1310,1474,1228,1474,1474,1474,1228,1474,1228,60,60,1474,1228,1474,1228,1474,1474,1474,1392,1474,1474,0.22324000000000055,1e-05,0.0012819999999997833,0.09971499999999978,0.0002520000000032496,7.899999999949614e-05,4.699999999857596e-05,5.499999999969418e-05,1.100000000064938e-05,0.005531000000001285,0.00022299999999830789,9.999999999621423e-06,0.00021100000000018326,4.700000000212867e-05,0.0003909999999969216,4.800000000315663e-05,5.499999999969418e-05,1.0999999997096666e-05,0.0020290000000002806,0.002983000000000402,0.03791299999999964,6.000000000128125e-05,0.015228000000000463,1.2999999999152578e-05,0.051904000000000394,2.5999999998305157e-05,0.00011600000000200339,6.49999999993156e-05,0.004673000000000371,0.00024300000000110344,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1146,1474,1474,1474,1474,915,1474,1474,1474,900,1474,1474,1474,1474,1474,1474,1474,886,1392,1474,1474,1474,1474,1474,1474,1474,900,1474,1474,0.23314300000000188,1e-05,0.0003640000000011412,7.499999999893703e-05,0.04295400000000171,0.015236999999999057,0.00013600000000124624,0.05194200000000038,1.1999999998124622e-05,5.7000000001750095e-05,4.299999999801685e-05,0.004659000000000191,0.00028700000000014825,0.00011699999999947863,1.100000000064938e-05,9.90000000022917e-05,6.599999999679085e-05,0.007857000000001335,0.037960999999999245,0.013524000000000314,0.05677599999999927,0.0002880000000011762,7.199999999940587e-05,5.400000000221894e-05,6.399999999828765e-05,4.300000000156956e-05,5.299999999763827e-05,2.200000000129876e-05,0.0003390000000003113,2.5999999998305157e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1064,1392,1228,1474,1474,1146,1310,1392,60,1474,1228,60,60,1474,1310,1474,1474,1474,1474,736,1474,1474,1474,1474,1474,1474,1474,736,60,0.2055030000000002,1e-05,1.0000000003174137e-05,0.00011199999999789156,9.999999999621423e-06,5.600000000072214e-05,4.300000000156956e-05,1.5999999998683734e-05,7.000000000090267e-06,0.0009550000000011494,0.006903999999998689,3.500000000045134e-05,0.0005339999999982581,0.03780800000000184,0.013258999999997911,4.300000000156956e-05,0.05659400000000048,0.00024900000000016576,7.399999999790907e-05,7.700000000099294e-05,4.2000000000541604e-05,6.399999999828765e-05,5.300000000119098e-05,5.999999999062311e-06,0.0003580000000020789,5.999999999062311e-06,1.100000000064938e-05,1.699999999971169e-05,4.9999999980343546e-06,0.006915000000002891,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,597,597,597,597,597,597,597,597,679,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,1.7066389999999991,1e-05,0.08119800000000055,0.11460199999999965,0.0017279999999999518,0.11675299999999922,0.11319700000000132,0.001690999999999221,0.06360899999999958,0.053935000000000954,0.0003919999999997259,0.0008239999999997139,0.010548000000000002,0.10495500000000035,0.11369000000000007,0.0008999999999996788,0.1147500000000008,0.008040999999998633,0.0006130000000013069,0.11018800000000084,0.11072799999999816,0.00145700000000204,0.01156299999999888,0.1086849999999977,0.002935000000000798,0.11156500000000236,0.007468999999996839,0.0378120000000024,0.07768399999999787,0.22489500000000007,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.41207999999999956,1e-05,0.00026199999999931833,5.799999999922534e-05,6.600000000034356e-05,5.699999999819738e-05,5.400000000221894e-05,0.00035399999999796705,0.007571000000002215,0.05164399999999958,0.03826699999999761,0.018367000000001354,0.00026000000000081513,7.000000000090267e-05,6.600000000034356e-05,5.199999999661031e-05,5.400000000221894e-05,0.000686999999999216,0.12445200000000156,0.10400100000000023,9.199999999864872e-05,6.099999999875649e-05,5.600000000072214e-05,5.3999999998666226e-05,5.400000000221894e-05,0.000837999999998118,0.06446800000000152,4.9999999998107114e-05,2.800000000036107e-05,2.3000000002326715e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1474,1474,1474,1474,595,1474,1474,1474,1228,1474,1228,1474,1474,1474,1310,1474,1228,60,60,1064,1474,1474,1474,1474,1474,1474,1474,1474,1474,0.06584300000000098,1e-05,3.300000000194814e-05,0.0001029999999992981,5.099999999913507e-05,1.100000000064938e-05,5.499999999969418e-05,4.39999999990448e-05,6.49999999993156e-05,4.300000000156956e-05,0.000204000000000093,1.100000000064938e-05,2.1999999997746045e-05,1.0000000003174137e-05,2.099999999671809e-05,1.2000000001677336e-05,0.0002099999999991553,1.2999999999152578e-05,0.002292000000000627,0.0035060000000015634,0.05903999999999954,5.000000001587068e-06,1.7999999997186933e-05,5.000000001587068e-06,1.8000000000739647e-05,3.999999997006398e-06,1.8000000000739647e-05,4.000000000559112e-06,1.8000000000739647e-05,4.000000000559112e-06,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,654,1392,1474,1310,1474,1310,1474,1474,68,60,60,60,1380,1474,1474,1192,1474,1286,1474,1286,1474,1310,1474,1474,1228,1474,1310,1392,77,0.10220899999999844,1e-05,1.999999998503199e-06,0.00026200000000287105,9.999999999621423e-06,3.999999997006398e-06,2.0000000020559128e-06,6.49999999993156e-05,5.999999999062311e-06,2.0000000020559128e-06,0.0008020000000001914,0.005449999999999733,0.0019309999999990168,0.04091899999999882,0.00023400000000250998,7.099999999837792e-05,1.100000000064938e-05,5.499999999969418e-05,1.2999999999152578e-05,4.6000000001100716e-05,1.100000000064938e-05,0.014164999999998429,2.5000000000829914e-05,6.700000000137152e-05,1.1999999998124622e-05,4.700000000212867e-05,9.999999999621423e-06,4.7999999999603915e-05,9.999999999621423e-06,0.000484000000000151,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,597,1474,1474,1310,1474,1474,1228,1474,1474,1228,60,60,60,1474,1474,1228,291,1474,1474,1474,1474,1474,1474,60,60,60,60,60,1392,1.0842339999999986,1e-05,0.03468600000000066,3.2999999998395424e-05,7.400000000146179e-05,0.00029499999999771376,9.00000000214618e-06,3.0999999999892225e-05,4.9999999980343546e-06,1.9000000001767603e-05,4.9999999980343546e-06,0.0006660000000024979,0.005453999999996739,0.0003530000000004918,0.04862300000000275,3.799999999998249e-05,4.099999999951365e-05,0.009859999999999758,0.04965100000000078,6.999999999734996e-05,0.00010600000000238197,2.5999999998305157e-05,8.700000000061436e-05,2.200000000129876e-05,0.001298999999999495,0.0030999999999998806,0.04126799999999875,0.29453200000000024,0.44993900000000053,0.14388899999999794,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1.2418230000000001,1e-05,2.200000000129876e-05,0.00012500000000059686,0.00032699999999863394,0.049284000000000106,6.49999999993156e-05,6.899999999987472e-05,5.600000000072214e-05,0.014193999999999818,7.500000000248974e-05,5.699999999819738e-05,5.7000000001750095e-05,0.03792099999999721,0.029308000000000334,0.03455900000000156,4.2000000000541604e-05,2.5999999998305157e-05,0.000302999999998832,3.600000000147929e-05,2.3999999999801958e-05,0.055142000000000024,0.010058000000000789,0.04958299999999838,0.00012300000000209366,0.00010799999999733245,9.800000000126374e-05,0.21656400000000176,0.6800219999999975,0.037375000000000824,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1474,1474,634,1474,1474,1146,1474,1474,1474,1146,1474,1474,1474,1474,1474,1474,1146,1474,900,1392,376,597,597,597,597,287,597,597,597,2.302828999999999,1e-05,5.000000001587068e-06,0.08816599999999752,0.14060600000000179,0.00011999999999900979,6.600000000034356e-05,4.300000000156956e-05,0.00023899999999699162,4.2000000000541604e-05,3.0000000002416982e-05,0.00021499999999718966,0.06477800000000045,1.3000000002705292e-05,4.39999999990448e-05,7.000000000090267e-06,0.16623200000000082,5.999999999062311e-06,1.9999999999242846e-05,0.11544500000000113,1.899999999821489e-05,0.022073999999999927,0.1550229999999999,0.16158800000000184,0.4489069999999984,0.07121800000000178,0.1013719999999978,0.08927399999999963,0.06550000000000011,0.6117130000000017,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,597,597,597,597,597,597,1111,597,597,597,597,597,597,165,597,597,597,597,597,597,597,1111,597,597,597,597,597,597,597,36.047076,1e-05,0.06027600000000177,0.005458999999998326,0.0019570000000008747,0.15875600000000034,0.005271999999997945,0.00038999999999944635,0.10982900000000129,0.00314300000000145,0.04118399999999767,0.2946249999999999,0.44981399999999994,0.296400000000002,0.36487299999999934,0.5932460000000006,0.0015140000000002374,3.8484499999999997,0.49915400000000076,0.5709939999999989,0.47028099999999995,0.7092700000000001,0.7712119999999985,7.0433379999999985,0.5443890000000025,1.1004980000000018,1.456399999999995,0.4969770000000011,15.611972999999999,0.5371470000000045,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,597,597,597,597,597,597,597,597,1111,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,1228,1474,1392,1474,1474,37.317266,1e-05,0.18906899999999993,2.093208999999998,1.7572180000000017,0.4985709999999983,0.5699649999999998,0.4713990000000017,0.5398949999999978,0.16349500000000106,0.770150000000001,7.594408000000001,1.100564999999996,1.455910000000003,0.486893000000002,0.4339879999999994,15.181761999999999,0.5438219999999987,0.48046899999999937,0.4109410000000011,0.4472370000000012,0.2562169999999995,0.30885299999999916,0.06507700000000227,1.4230789999999942,0.00998400000000288,0.002468999999997834,0.0026870000000016603,0.05978300000000303,0.00013599999999769352,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1474,1474,1310,1474,1474,1474,60,1474,38.127082,1e-05,0.3649149999999999,0.5931390000000007,0.0014849999999988484,3.848500999999999,0.49917800000000057,0.5709630000000026,0.470362999999999,0.7092029999999987,0.7711310000000005,7.043500000000002,0.5442639999999983,1.1006009999999975,1.456347000000001,0.4969960000000029,15.612031000000002,0.5371059999999943,0.4801220000000015,0.4111389999999986,0.4698970000000031,0.6361980000000003,1.4016700000000029,8.59999999960337e-05,0.0025029999999972574,0.06253300000000195,0.00010800000000443788,4.899999999707916e-05,0.002045000000002517,0.040982999999997105,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,54,54,54,1514,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,38.275031,1e-05,0.08927900000000122,0.10309600000000074,0.29831199999999924,0.2758369999999992,0.12640500000000188,0.1890730000000005,2.130430999999998,1.7199920000000013,2.1159709999999983,0.12732900000000313,11.880685999999997,15.143010000000004,2.1769940000000005,0.27054099999999437,0.06508099999999928,1.4329460000000012,7.700000000454565e-05,0.002491999999996608,0.040857000000002586,0.021616000000001634,6.399999999473494e-05,5.099999999913507e-05,5.5000000003246896e-05,4.700000000212867e-05,4.7999999999603915e-05,0.04300599999999832,6.799999999884676e-05,0.01812400000000025,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1474,1146,1310,1474,1474,1474,1474,1310,1146,60,1392,1474,60,1474,1474,1474,1064,1146,1392,1474,1228,1474,1228,1474,60,1474,1064,1474,1064,0.19581499999999608,1e-05,1.1999999998124622e-05,0.01811999999999614,0.0035560000000032232,8.499999999855845e-05,1.100000000064938e-05,5.600000000072214e-05,4.2000000000541604e-05,0.04323999999999728,0.0016980000000046402,0.0198040000000006,0.0002329999999943766,0.0008880000000033306,0.03708600000000217,2.5999999998305157e-05,7.300000000043383e-05,4.5999999997548e-05,0.005178999999998268,5.000000001587068e-06,0.014324000000002002,7.80000000020209e-05,5.699999999819738e-05,9.999999996068709e-06,0.02889600000000314,0.002045000000002517,0.020067999999994868,4.700000000212867e-05,5.199999999661031e-05,6.900000000342743e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,520,1474,1474,1310,1228,1474,1474,1474,1392,288,1474,1474,1474,1474,1474,1474,1474,1474,1146,1474,1474,1474,1474,1474,1474,790,1474,1392,1474,0.29216399999999965,1e-05,0.04300599999999832,0.018167000000005373,0.003606999999995253,0.00011599999999845068,0.04320799999999991,2.200000000129876e-05,5.200000000371574e-05,4.899999999707916e-05,0.021765999999999508,0.03799099999999811,0.005075000000005048,9.899999999873899e-05,1.3000000002705292e-05,0.014352999999999838,0.00011599999999845068,0.028866000000000724,2.5000000000829914e-05,7.199999999585316e-05,0.022006000000004633,2.4999999993724487e-05,5.9000000000253294e-05,6.800000000595219e-05,5.2999999994085556e-05,4.600000000465343e-05,0.014008999999994387,0.030279000000000167,0.008637000000000228,0.0003700000000037562,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.23880700000000132,1e-05,6.700000000137152e-05,5.5000000003246896e-05,0.037207999999999686,0.006014999999997883,5.999999999772854e-05,0.0217490000000069,0.03799099999999811,6.799999999884676e-05,0.005082000000001585,9.299999999967667e-05,5.000000000165983e-05,0.014339999999997133,7.80000000020209e-05,5.699999999819738e-05,0.02883899999999784,6.700000000137152e-05,0.022035999999999945,6.599999999679085e-05,5.600000000072214e-05,5.5000000003246896e-05,5.699999999819738e-05,0.01401700000000261,0.03020199999999562,7.000000000090267e-05,0.008926000000002432,6.799999999884676e-05,5.600000000072214e-05,0.011330999999998426,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1392,1474,1474,1474,1064,60,1474,1474,1474,1474,60,1310,1228,1474,1474,1474,982,1474,60,1474,1474,1474,1474,900,1474,1474,1474,1474,1146,0.16078300000000212,1e-05,0.0441459999999978,2.7000000002885827e-05,7.300000000043383e-05,4.5999999997548e-05,0.0009340000000008786,0.00793199999999672,7.200000000295859e-05,5.600000000072214e-05,1.100000000064938e-05,0.002539999999996212,0.008787000000005207,0.0003169999999954598,4.7999999999603915e-05,5.5000000003246896e-05,5.3999999998666226e-05,1.1999999998124622e-05,0.02735900000000413,0.0027329999999992083,0.02307700000000068,3.0999999999892225e-05,7.399999999790907e-05,5.9000000000253294e-05,4.299999999801685e-05,6.199999999978445e-05,0.04129300000000313,2.800000000036107e-05,0.00011999999999545707,5.300000000119098e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,982,1474,1392,1474,1474,1474,1474,1392,1310,1474,1474,1474,1310,1474,570,1228,1474,1474,1392,1310,1474,1228,1474,1474,1146,1474,1392,1474,1474,0.15486899999999792,1e-05,0.011257000000000517,8.59999999960337e-05,0.0001920000000055211,5.3999999998666226e-05,6.8999999996322e-05,5.5000000003246896e-05,0.027391000000001497,7.899999999949614e-05,0.025846999999998843,6.099999999520378e-05,6.300000000436512e-05,4.2000000000541604e-05,5.199999999661031e-05,1.0000000003174137e-05,0.04134200000000021,1.1999999998124622e-05,2.800000000036107e-05,0.008741000000000554,0.0004259999999973729,0.005796000000003687,0.00012199999999751299,1.699999999971169e-05,8.400000000108321e-05,6.799999999884676e-05,1.699999999971169e-05,0.008225000000003035,0.0002250000000003638,0.024448999999997056,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.16925899999999672,1e-05,5.499999999614147e-05,6.0000000004833964e-05,5.3999999998666226e-05,5.3999999998666226e-05,0.02736200000000366,0.02584299999999473,6.900000000342743e-05,5.9000000000253294e-05,5.300000000119098e-05,5.199999999661031e-05,5.200000000371574e-05,0.04127499999999884,7.999999999697138e-05,3.500000000400405e-05,0.009102999999996086,0.005895000000002426,0.00010299999999574538,8.400000000108321e-05,8.700000000061436e-05,8.900000000267028e-05,0.008369000000001847,0.02448299999999648,8.19999999990273e-05,0.025569000000004394,6.799999999884676e-05,7.099999999837792e-05,8.400000000108321e-05,3.499999999689862e-05,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,60,1474,60,1474,1474,1474,1228,1310,1474,1228,1474,1228,1474,1474,1474,1474,1474,1064,60,1474,900,1392,1392,1474,60,60,1392,1474,1474,0.12270699999999835,1e-05,0.008077000000000112,0.0011379999999974189,0.004764000000001545,0.0001759999999961792,0.00017199999999917281,1.699999999971169e-05,0.008442000000002281,0.024486000000003116,1.4000000000180535e-05,0.025565000000000282,6.099999999520378e-05,7.200000000295859e-05,8.400000000108321e-05,3.999999999848569e-05,6.999999996537554e-06,5.5000000003246896e-05,7.000000000090267e-05,0.0009949999999960824,0.005074000000000467,0.00010999999999938836,1.0000000003174137e-05,5.3999999998666226e-05,4.299999999801685e-05,0.0019010000000037053,0.0017980000000008545,0.03898699999999877,0.00038099999999730016,0.00010400000000032605,MAIL_gate_Email_IMAP_filetransfer.pcap
3325347879,167772687,443,59960,29,1474,1474,1474,1064,1474,1474,1474,1474,1474,1474,1392,849,1474,1474,1474,1474,1474,1228,1474,1228,1474,1474,1474,1474,1474,1474,1146,1474,1310,0.07211099999999959,1e-05,0.00010599999999527654,7.200000000295859e-05,8.499999999855845e-05,7.699999999744023e-05,0.006064999999999543,2.5000000000829914e-05,7.300000000043383e-05,4.500000000007276e-05,1.100000000064938e-05,9.599999999920783e-05,6.49999999993156e-05,0.04314600000000013,0.015259000000000356,8.600000000313912e-05,1.1999999998124622e-05,0.0001010000000007949,5.699999999819738e-05,0.005650000000002819,0.00017299999999664806,5.9000000000253294e-05,6.900000000342743e-05,1.1999999998124622e-05,4.700000000212867e-05,7.000000000090267e-05,5.600000000072214e-05,4.500000000007276e-05,2.69999999957804e-05,0.0005129999999979873,MAIL_gate_Email_IMAP_filetransfer.pcap
167772687,3325347879,59960,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.1367609999999999,1e-05,0.00608299999999673,6.799999999884676e-05,5.600000000072214e-05,5.300000000119098e-05,5.300000000119098e-05,5.3999999998666226e-05,0.0430860000000024,7.599999999996498e-05,0.015268999999996424,7.300000000043383e-05,5.800000000277805e-05,5.499999999614147e-05,0.005733000000006427,0.00013599999999769352,7.000000000090267e-05,6.8999999996322e-05,5.9000000000253294e-05,5.800000000277805e-05,5.699999999819738e-05,0.000762999999999181,0.017596000000004608,0.04121799999999354,6.500000000642103e-05,5.999999999772854e-05,5.7999999995672624e-05,5.700000000530281e-05,5.699999999819738e-05,0.005676000000001125,MAIL_gate_Email_IMAP_filetransfer.pcap
